序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
1,2023,主管及監督人員,C000000000,266927,79446,145.6
2,2023,高階主管(總經理及總執行長),C000000000,23851,147181,292
3,2023,中階主管(經理),C000000000,85437,95317,183.5
4,2023,監督人員(含現場及辦公室主任、科/股長),C000000000,157639,60597,104.1
5,2023,專業人員,C000000000,309076,64308,123.5
6,2023,數理工程及地球科學研究人員,C000000000,---,---,---
7,2023,生命科學及生態環境研究人員,C000000000,88,61465,80.5
8,2023,農、林、漁、牧業專業人員,C000000000,328,64598,91.3
9,2023,品管、工管及生管工程師,C000000000,48794,56746,99.1
10,2023,土木及水利工程師,C000000000,401,56274,93.3
11,2023,環境工程師,C000000000,966,61895,101.6
12,2023,航空機械工程師,C000000000,1300,71294,109.9
13,2023,冷凍空調工程師,C000000000,1668,64619,123.3
14,2023,機械工程師(含造船、輪機、鑄造),C000000000,37622,58469,105.8
15,2023,食品工程師,C000000000,1468,53217,79.8
16,2023,化學工程師,C000000000,16267,66586,119.6
17,2023,地質、採礦、鑽探、冶金工程師,C000000000,277,76559,144.3
18,2023,紡織工程師,C000000000,1407,47017,65.6
19,2023,醫療器材、醫學工程師,C000000000,1250,53237,79.7
20,2023,生物科學工程師,C000000000,1955,46746,61.4
21,2023,光學工程師,C000000000,4483,64783,107.7
22,2023,電機、電子工程師,C000000000,93485,69586,157.3
23,2023,電信工程師,C000000000,6510,106084,213.7
24,2023,建築工程師(含建築師),C000000000,89,61373,106.4
25,2023,景觀設計師、都市及交通規劃師,C000000000,-,-,-
26,2023,測量師及製圖師,C000000000,-,-,-
27,2023,平面及多媒體設計師,C000000000,794,43862,58.5
28,2023,產品及服裝設計師(含工業設計),C000000000,14465,55149,87.7
29,2023,醫師,C000000000,---,---,---
30,2023,護理人員,C000000000,1005,46234,80
31,2023,獸醫師,C000000000,---,---,---
32,2023,藥事人員(含藥師),C000000000,616,56412,78.2
33,2023,勞安及衛生管理人員(含工業安全管理師),C000000000,8518,54886,86.4
34,2023,營養師,C000000000,---,---,---
35,2023,會(審)計師,C000000000,393,71218,122.6
36,2023,風險控管人員,C000000000,71,72205,107.6
37,2023,財務及投資規劃分析人員,C000000000,796,68554,120.8
38,2023,專案管理師(含經營管理顧問),C000000000,11080,66869,110.3
39,2023,稽核人員,C000000000,999,63654,105.8
40,2023,人力資源管理師,C000000000,6575,53459,85.2
41,2023,廣告及行銷專業人員(含企劃),C000000000,12485,56519,93.8
42,2023,公關專業人員,C000000000,269,67984,109.5
43,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C000000000,31787,72123,140.5
44,2023,律師,C000000000,184,84836,148.8
45,2023,專利工程師及公證人,C000000000,308,73412,141.2
46,2023,社工師、心理專業人員,C000000000,-,-,-
47,2023,編輯、作家及有關撰稿人員,C000000000,-,-,-
48,2023,翻譯人員,C000000000,185,47646,72.1
49,2023,技術員及助理專業人員,C000000000,437357,43911,73.8
50,2023,物理、化學及地球科學技術員,C000000000,---,---,---
51,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C000000000,408,54588,83.2
52,2023,電機、電子技術員,C000000000,87002,43832,89.8
53,2023,航空機械技術員,C000000000,1992,63354,99.8
54,2023,冷凍空調技術員,C000000000,441,44086,74.4
55,2023,機械技術員(含造船、輪機、鑄造),C000000000,55410,41878,69.9
56,2023,食品技術員,C000000000,6065,40028,53.4
57,2023,化工技術員,C000000000,18326,46383,75.8
58,2023,品管、工管及生管技術員,C000000000,96982,39336,63.6
59,2023,製圖員,C000000000,16209,38021,51.3
60,2023,地質、採礦、鑽探、冶金技術員,C000000000,54,48243,88.6
61,2023,環境工程技術員,C000000000,1988,47815,79.3
62,2023,紡織技術員,C000000000,6672,36558,47.7
63,2023,發電設備操作員,C000000000,309,57304,87.8
64,2023,焚化爐、水處理及氣(液)體設備操作員,C000000000,1952,52046,80.9
65,2023,化學加工設備控制員,C000000000,1279,51655,84.7
66,2023,石油及天然氣精煉設備操作員,C000000000,2788,65699,103.2
67,2023,金屬生產製程控制員,C000000000,3282,44158,67.7
68,2023,生命科學技術員,C000000000,---,---,---
69,2023,農業技術及農業推廣人員,C000000000,1259,50391,81.8
70,2023,船舶監管人員(含引水人員),C000000000,---,---,---
71,2023,航空駕駛員,C000000000,-,-,-
72,2023,醫療設備控制技術員,C000000000,---,---,---
73,2023,醫學及病理檢驗人員,C000000000,-,-,-
74,2023,義肢、義齒等人體輔具技術員,C000000000,-,-,-
75,2023,勞安及衛生技術員,C000000000,7536,41400,60.8
76,2023,會計人員,C000000000,7648,54064,86.3
77,2023,統計及精算助理專業人員,C000000000,---,---,---
78,2023,工商業銷售代表(含業務員),C000000000,65462,49169,80.6
79,2023,採購員,C000000000,32705,44718,68.8
80,2023,報關員(含報驗、船務人員),C000000000,3023,43806,66
81,2023,會議及活動規劃人員,C000000000,---,---,---
82,2023,不動產經紀人,C000000000,-,-,-
83,2023,拍賣員(不含電子購物、郵購),C000000000,---,---,---
84,2023,專業秘書,C000000000,6075,55030,84.3
85,2023,法務人員,C000000000,858,60733,99.5
86,2023,資訊管理及維護技術員,C000000000,9434,46340,71.2
87,2023,電信技術員,C000000000,1134,48173,86.9
88,2023,事務支援人員,C000000000,255401,36678,52.8
89,2023,總務,C000000000,22721,38016,52.8
90,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C000000000,86517,36216,51.9
91,2023,收帳、收費人員(含帳款催收),C000000000,---,---,---
92,2023,接待員及服務台事務人員(含總機),C000000000,4175,33330,46.1
93,2023,電話及網路客服人員,C000000000,714,40864,57
94,2023,會計助理、簿記、出納,C000000000,64228,35991,49.9
95,2023,統計、財務、證券及保險事務人員,C000000000,108,47877,68
96,2023,存貨事務人員,C000000000,30592,36333,55.3
97,2023,生產及物料規劃事務人員,C000000000,35911,39005,59.2
98,2023,運輸事務人員(含稽查、調度、管理、航務),C000000000,76,41744,59
99,2023,人事事務人員,C000000000,10297,35731,49.5
100,2023,服務及銷售工作人員,C000000000,19893,34965,48.4
101,2023,導遊、領隊及解說員,C000000000,-,-,-
102,2023,廚師,C000000000,1158,34815,47.7
103,2023,飲料調配及調酒員,C000000000,-,-,-
104,2023,餐飲服務人員(含餐食櫃台工作),C000000000,---,---,---
105,2023,旅館管家、舍監,C000000000,---,---,---
106,2023,按摩師,C000000000,772,26687,36.7
107,2023,銷售人員,C000000000,8444,33134,44.3
108,2023,收銀員及售票員,C000000000,-,-,-
109,2023,電話及網路行銷人員,C000000000,---,---,---
110,2023,建築物管理員、保全及警衛人員,C000000000,9402,37306,52.8
111,2023,技藝、機械設備操作及組裝人員,C000000000,1466428,34077,52.7
112,2023,園藝及農牧業生產人員,C000000000,---,---,---
113,2023,砌磚及有關工作人員,C000000000,236,62547,85.5
114,2023,砌石、裁石及石雕人員,C000000000,---,---,---
115,2023,鋼筋彎紮、模板及混凝土有關工作人員,C000000000,---,---,---
116,2023,營建木作人員,C000000000,737,35177,56.2
117,2023,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),C000000000,-,-,-
118,2023,屋頂工作、地面牆面鋪設、泥作工作人員,C000000000,-,-,-
119,2023,絕緣材料、玻璃安裝人員,C000000000,---,---,---
120,2023,管道裝設人員(含檢修),C000000000,---,---,---
121,2023,空調及冷凍機械裝修人員,C000000000,1546,38837,55.7
122,2023,油漆、噴漆人員(含裱糊工),C000000000,10489,33785,48.7
123,2023,金屬砂模及砂心製造人員,C000000000,3124,32081,45.8
124,2023,焊接及切割人員(含電焊工、氣焊工),C000000000,37174,36660,49.2
125,2023,板金人員,C000000000,6004,35898,49.4
126,2023,金屬結構預備及組合人員,C000000000,2001,47155,65.3
127,2023,鍛造、錘造及鍛壓工作人員,C000000000,9996,34985,47.1
128,2023,工具製造人員(含模具工、鉗工),C000000000,29126,35904,46.9
129,2023,金屬工具機設定及操作人員,C000000000,123649,33223,48
130,2023,車輛維修人員(含自行車、機車、汽車、火車),C000000000,727,40269,76.5
131,2023,航空器維修人員,C000000000,4618,55365,94.5
132,2023,產業用機器維修人員,C000000000,28189,42089,62.9
133,2023,精密儀器製造及修理人員,C000000000,2306,39797,58.3
134,2023,樂器製造及調音人員,C000000000,1214,32847,45.3
135,2023,珠寶及貴金屬製作人員,C000000000,1034,42358,62.6
136,2023,陶瓷製品有關工作人員(含磚瓦),C000000000,5569,32462,41.8
137,2023,玻璃製品製造人員,C000000000,12889,36486,65.7
138,2023,各種材質手工藝人員,C000000000,---,---,---
139,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),C000000000,33165,33335,44.3
140,2023,電力、電子、資通訊設備裝修人員(含水電工),C000000000,42666,38235,62.2
141,2023,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C000000000,69388,32400,43.6
142,2023,產品分級及檢查人員,C000000000,44275,30899,45.5
143,2023,木材處理、家具木工及有關工作人員,C000000000,9241,29614,38.3
144,2023,服飾打樣人員,C000000000,3756,33631,44.1
145,2023,鞣(製)革、毛皮及皮革工作人員,C000000000,1911,30328,46.5
146,2023,製鞋及有關工作人員,C000000000,3169,37882,60.5
147,2023,光學鏡片製作人員,C000000000,5068,35500,59.6
148,2023,生產機械設備操作人員、剪裁或裁縫人員,C000000000,368170,34520,53.2
149,2023,洗滌工、熨燙工,C000000000,797,31870,41.5
150,2023,組裝(現場)人員,C000000000,461559,31409,49
151,2023,半導體製品產線作業人員,C000000000,101086,39624,81
152,2023,軌道車輛駕駛人員,C000000000,---,---,---
153,2023,軌道制動器、號誌及轉轍器操作員,C000000000,-,-,-
154,2023,機車送件駕駛人員,C000000000,-,-,-
155,2023,小客、貨車駕駛人員,C000000000,19424,35714,47.5
156,2023,大客、貨車駕駛人員,C000000000,11689,41308,57.2
157,2023,推土、吊車、起重機等移運設備操作人員,C000000000,7789,42264,64
158,2023,船舶艙面水手及有關工作人員,C000000000,-,-,-
159,2023,基層技術工及勞力工,C000000000,80787,30357,41.9
160,2023,清潔及家事工作人員(含建築清潔工、房務人員),C000000000,5997,28884,36.9
161,2023,勞力工(含理貨員、行李搬運工),C000000000,74404,30484,42.3
162,2023,廢棄物收集工及回收資源分類工,C000000000,---,---,---
163,2023,廚房幫工(含速食烹調),C000000000,374,28745,37.5
164,2023,主管及監督人員,C080000000,12744,65364,96.1
165,2023,高階主管(總經理及總執行長),C080000000,1336,126684,200.9
166,2023,中階主管(經理),C080000000,2349,72903,107.7
167,2023,監督人員(含現場及辦公室主任、科/股長),C080000000,9059,54366,78.1
168,2023,專業人員,C080000000,5488,51106,75.9
169,2023,農、林、漁、牧業專業人員,C080000000,291,64728,85.2
170,2023,品管、工管及生管工程師,C080000000,892,45853,67.6
171,2023,土木及水利工程師,C080000000,---,---,---
172,2023,環境工程師,C080000000,---,---,---
173,2023,機械工程師(含造船、輪機、鑄造),C080000000,205,51317,89.6
174,2023,食品工程師,C080000000,1349,53118,79.5
175,2023,化學工程師,C080000000,138,61559,93.6
176,2023,生物科學工程師,C080000000,---,---,---
177,2023,電機、電子工程師,C080000000,323,50595,71.3
178,2023,平面及多媒體設計師,C080000000,---,---,---
179,2023,護理人員,C080000000,98,41922,64.7
180,2023,獸醫師,C080000000,---,---,---
181,2023,勞安及衛生管理人員(含工業安全管理師),C080000000,338,53124,78.7
182,2023,營養師,C080000000,---,---,---
183,2023,會(審)計師,C080000000,-,-,-
184,2023,財務及投資規劃分析人員,C080000000,-,-,-
185,2023,專案管理師(含經營管理顧問),C080000000,---,---,---
186,2023,稽核人員,C080000000,---,---,---
187,2023,人力資源管理師,C080000000,350,50857,73
188,2023,廣告及行銷專業人員(含企劃),C080000000,735,44549,65.3
189,2023,公關專業人員,C080000000,51,58600,82.4
190,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C080000000,360,53573,84.6
191,2023,技術員及助理專業人員,C080000000,18509,42305,59
192,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C080000000,92,73304,93.7
193,2023,電機、電子技術員,C080000000,735,46226,69.9
194,2023,冷凍空調技術員,C080000000,65,48562,68.4
195,2023,機械技術員(含造船、輪機、鑄造),C080000000,504,41373,61.9
196,2023,食品技術員,C080000000,5717,39743,52.7
197,2023,化工技術員,C080000000,---,---,---
198,2023,品管、工管及生管技術員,C080000000,3783,38227,51.4
199,2023,環境工程技術員,C080000000,219,40722,64.1
200,2023,焚化爐、水處理及氣(液)體設備操作員,C080000000,345,45760,67.4
201,2023,農業技術及農業推廣人員,C080000000,1151,51348,84.5
202,2023,勞安及衛生技術員,C080000000,486,34457,45.9
203,2023,會計人員,C080000000,240,53624,73.1
204,2023,工商業銷售代表(含業務員),C080000000,3341,45801,65.1
205,2023,採購員,C080000000,1050,42588,58.6
206,2023,拍賣員(不含電子購物、郵購),C080000000,---,---,---
207,2023,專業秘書,C080000000,183,51353,73.8
208,2023,法務人員,C080000000,---,---,---
209,2023,資訊管理及維護技術員,C080000000,353,38863,54.3
210,2023,事務支援人員,C080000000,15424,36988,50.3
211,2023,總務,C080000000,1302,39926,52.9
212,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C080000000,4330,37504,52.6
213,2023,接待員及服務台事務人員(含總機),C080000000,242,33603,44.8
214,2023,電話及網路客服人員,C080000000,---,---,---
215,2023,會計助理、簿記、出納,C080000000,4818,36257,48.1
216,2023,存貨事務人員,C080000000,1932,36011,48.7
217,2023,生產及物料規劃事務人員,C080000000,1880,38087,52.8
218,2023,人事事務人員,C080000000,855,34780,47.1
219,2023,服務及銷售工作人員,C080000000,3882,30794,38.4
220,2023,廚師,C080000000,---,---,---
221,2023,旅館管家、舍監,C080000000,-,-,-
222,2023,按摩師,C080000000,-,-,-
223,2023,銷售人員,C080000000,3082,30488,37.4
224,2023,建築物管理員、保全及警衛人員,C080000000,611,31039,42.1
225,2023,技藝、機械設備操作及組裝人員,C080000000,78089,32156,42.7
226,2023,園藝及農牧業生產人員,C080000000,---,---,---
227,2023,空調及冷凍機械裝修人員,C080000000,---,---,---
228,2023,車輛維修人員(含自行車、機車、汽車、火車),C080000000,-,-,-
229,2023,產業用機器維修人員,C080000000,909,44774,67.5
230,2023,電力、電子、資通訊設備裝修人員(含水電工),C080000000,415,43528,60.2
231,2023,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C080000000,64125,31514,41.7
232,2023,產品分級及檢查人員,C080000000,1376,33072,43.6
233,2023,木材處理、家具木工及有關工作人員,C080000000,-,-,-
234,2023,生產機械設備操作人員、剪裁或裁縫人員,C080000000,3199,35909,49.8
235,2023,組裝(現場)人員,C080000000,4219,29561,38.1
236,2023,軌道車輛駕駛人員,C080000000,---,---,---
237,2023,軌道制動器、號誌及轉轍器操作員,C080000000,-,-,-
238,2023,小客、貨車駕駛人員,C080000000,2168,35393,45.2
239,2023,大客、貨車駕駛人員,C080000000,817,45393,57.1
240,2023,推土、吊車、起重機等移運設備操作人員,C080000000,646,35248,49.1
241,2023,基層技術工及勞力工,C080000000,7385,33502,42.2
242,2023,清潔及家事工作人員(含建築清潔工、房務人員),C080000000,554,28718,35.8
243,2023,勞力工(含理貨員、行李搬運工),C080000000,6517,34146,43
244,2023,廚房幫工(含速食烹調),C080000000,314,28573,36.9
245,2023,主管及監督人員,C099900000,1365,76259,115.8
246,2023,高階主管(總經理及總執行長),C099900000,116,129917,182.4
247,2023,中階主管(經理),C099900000,289,95378,143.1
248,2023,監督人員(含現場及辦公室主任、科/股長),C099900000,960,64020,99.7
249,2023,專業人員,C099900000,1037,58621,86.4
250,2023,品管、工管及生管工程師,C099900000,224,56192,78
251,2023,土木及水利工程師,C099900000,-,-,-
252,2023,環境工程師,C099900000,---,---,---
253,2023,機械工程師(含造船、輪機、鑄造),C099900000,50,70518,104.6
254,2023,食品工程師,C099900000,119,54341,81.9
255,2023,化學工程師,C099900000,56,56015,80.2
256,2023,電機、電子工程師,C099900000,102,57903,84.5
257,2023,護理人員,C099900000,---,---,---
258,2023,勞安及衛生管理人員(含工業安全管理師),C099900000,106,60382,84.9
259,2023,財務及投資規劃分析人員,C099900000,-,-,-
260,2023,稽核人員,C099900000,---,---,---
261,2023,人力資源管理師,C099900000,---,---,---
262,2023,廣告及行銷專業人員(含企劃),C099900000,230,59362,94.8
263,2023,公關專業人員,C099900000,---,---,---
264,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C099900000,---,---,---
265,2023,技術員及助理專業人員,C099900000,2019,49833,77.1
266,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C099900000,---,---,---
267,2023,電機、電子技術員,C099900000,186,53772,85
268,2023,冷凍空調技術員,C099900000,128,51295,84.1
269,2023,機械技術員(含造船、輪機、鑄造),C099900000,226,61530,97
270,2023,食品技術員,C099900000,348,44713,64.4
271,2023,化工技術員,C099900000,---,---,---
272,2023,品管、工管及生管技術員,C099900000,496,47437,73.6
273,2023,環境工程技術員,C099900000,---,---,---
274,2023,焚化爐、水處理及氣(液)體設備操作員,C099900000,73,44771,62.6
275,2023,農業技術及農業推廣人員,C099900000,-,-,-
276,2023,勞安及衛生技術員,C099900000,---,---,---
277,2023,會計人員,C099900000,131,60262,94.6
278,2023,工商業銷售代表(含業務員),C099900000,---,---,---
279,2023,採購員,C099900000,83,48116,78.8
280,2023,報關員(含報驗、船務人員),C099900000,-,-,-
281,2023,專業秘書,C099900000,---,---,---
282,2023,法務人員,C099900000,-,-,-
283,2023,資訊管理及維護技術員,C099900000,---,---,---
284,2023,事務支援人員,C099900000,1818,41882,64.1
285,2023,總務,C099900000,181,42854,68.1
286,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C099900000,562,40487,60.1
287,2023,接待員及服務台事務人員(含總機),C099900000,---,---,---
288,2023,電話及網路客服人員,C099900000,-,-,-
289,2023,會計助理、簿記、出納,C099900000,355,35476,54.7
290,2023,存貨事務人員,C099900000,341,44200,70.1
291,2023,生產及物料規劃事務人員,C099900000,263,48899,70.8
292,2023,人事事務人員,C099900000,91,45998,73.8
293,2023,服務及銷售工作人員,C099900000,524,52531,83
294,2023,廚師,C099900000,---,---,---
295,2023,銷售人員,C099900000,330,50533,79.2
296,2023,建築物管理員、保全及警衛人員,C099900000,181,56343,89.4
297,2023,技藝、機械設備操作及組裝人員,C099900000,7703,42599,64
298,2023,空調及冷凍機械裝修人員,C099900000,---,---,---
299,2023,產業用機器維修人員,C099900000,118,46068,57.1
300,2023,電力、電子、資通訊設備裝修人員(含水電工),C099900000,160,47560,74.7
301,2023,食品製造及處理人員(含酒類、飲料、製糖、菸葉),C099900000,5263,43196,64.5
302,2023,產品分級及檢查人員,C099900000,417,36784,49.2
303,2023,生產機械設備操作人員、剪裁或裁縫人員,C099900000,936,40065,64
304,2023,組裝(現場)人員,C099900000,335,37877,57.9
305,2023,小客、貨車駕駛人員,C099900000,163,41727,77.1
306,2023,大客、貨車駕駛人員,C099900000,---,---,---
307,2023,推土、吊車、起重機等移運設備操作人員,C099900000,277,48851,74.9
308,2023,基層技術工及勞力工,C099900000,---,---,---
309,2023,清潔及家事工作人員(含建築清潔工、房務人員),C099900000,---,---,---
310,2023,勞力工(含理貨員、行李搬運工),C099900000,---,---,---
311,2023,廚房幫工(含速食烹調),C099900000,-,-,-
312,2023,主管及監督人員,C110000000,9651,65914,89.9
313,2023,高階主管(總經理及總執行長),C110000000,803,125682,178.3
314,2023,中階主管(經理),C110000000,2638,79123,120.5
315,2023,監督人員(含現場及辦公室主任、科/股長),C110000000,6210,52574,68.3
316,2023,專業人員,C110000000,4833,45921,60.6
317,2023,品管、工管及生管工程師,C110000000,890,44062,58.7
318,2023,環境工程師,C110000000,79,48036,63.4
319,2023,機械工程師(含造船、輪機、鑄造),C110000000,398,44173,54.3
320,2023,化學工程師,C110000000,415,49530,66
321,2023,紡織工程師,C110000000,1101,46261,60.8
322,2023,電機、電子工程師,C110000000,379,49333,62.8
323,2023,平面及多媒體設計師,C110000000,---,---,---
324,2023,產品及服裝設計師(含工業設計),C110000000,346,41922,52.7
325,2023,護理人員,C110000000,---,---,---
326,2023,勞安及衛生管理人員(含工業安全管理師),C110000000,196,54553,70.3
327,2023,專案管理師(含經營管理顧問),C110000000,132,54892,77.4
328,2023,稽核人員,C110000000,---,---,---
329,2023,人力資源管理師,C110000000,---,---,---
330,2023,廣告及行銷專業人員(含企劃),C110000000,302,37494,49.8
331,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C110000000,328,48938,68.7
332,2023,專利工程師及公證人,C110000000,-,-,-
333,2023,翻譯人員,C110000000,---,---,---
334,2023,技術員及助理專業人員,C110000000,13631,37041,48.7
335,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C110000000,-,-,-
336,2023,電機、電子技術員,C110000000,482,39147,50.2
337,2023,機械技術員(含造船、輪機、鑄造),C110000000,719,35248,45.8
338,2023,化工技術員,C110000000,1074,33325,46.3
339,2023,品管、工管及生管技術員,C110000000,2547,34943,49
340,2023,製圖員,C110000000,269,35511,47.7
341,2023,環境工程技術員,C110000000,-,-,-
342,2023,紡織技術員,C110000000,4727,37166,45.5
343,2023,焚化爐、水處理及氣(液)體設備操作員,C110000000,206,40145,52.8
344,2023,勞安及衛生技術員,C110000000,167,35845,48.7
345,2023,會計人員,C110000000,---,---,---
346,2023,工商業銷售代表(含業務員),C110000000,2120,40229,55.2
347,2023,採購員,C110000000,770,35696,47.3
348,2023,報關員(含報驗、船務人員),C110000000,185,37520,52.1
349,2023,專業秘書,C110000000,---,---,---
350,2023,法務人員,C110000000,-,-,-
351,2023,資訊管理及維護技術員,C110000000,112,37286,48.1
352,2023,事務支援人員,C110000000,10244,34308,44.7
353,2023,總務,C110000000,786,35992,44.3
354,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C110000000,4050,33256,43.8
355,2023,接待員及服務台事務人員(含總機),C110000000,196,32187,39.5
356,2023,電話及網路客服人員,C110000000,-,-,-
357,2023,會計助理、簿記、出納,C110000000,2160,36543,47.5
358,2023,存貨事務人員,C110000000,1032,33939,44.2
359,2023,生產及物料規劃事務人員,C110000000,1547,34213,45.1
360,2023,人事事務人員,C110000000,439,32754,42.2
361,2023,服務及銷售工作人員,C110000000,984,34780,43.7
362,2023,廚師,C110000000,---,---,---
363,2023,銷售人員,C110000000,433,38411,47.8
364,2023,建築物管理員、保全及警衛人員,C110000000,448,31950,39.9
365,2023,技藝、機械設備操作及組裝人員,C110000000,45273,31526,40.9
366,2023,金屬工具機設定及操作人員,C110000000,-,-,-
367,2023,產業用機器維修人員,C110000000,1082,39588,52.6
368,2023,各種材質手工藝人員,C110000000,-,-,-
369,2023,電力、電子、資通訊設備裝修人員(含水電工),C110000000,411,34233,41.6
370,2023,產品分級及檢查人員,C110000000,3057,28947,37.4
371,2023,服飾打樣人員,C110000000,775,34112,44.4
372,2023,製鞋及有關工作人員,C110000000,---,---,---
373,2023,生產機械設備操作人員、剪裁或裁縫人員,C110000000,33277,31649,41.1
374,2023,洗滌工、熨燙工,C110000000,569,31639,41.3
375,2023,組裝(現場)人員,C110000000,4750,28192,36.5
376,2023,小客、貨車駕駛人員,C110000000,497,37562,47.8
377,2023,大客、貨車駕駛人員,C110000000,330,42462,66.8
378,2023,推土、吊車、起重機等移運設備操作人員,C110000000,419,35056,44.5
379,2023,基層技術工及勞力工,C110000000,2533,28737,37.3
380,2023,清潔及家事工作人員(含建築清潔工、房務人員),C110000000,222,28157,35.1
381,2023,勞力工(含理貨員、行李搬運工),C110000000,2305,28799,37.5
382,2023,廚房幫工(含速食烹調),C110000000,-,-,-
383,2023,主管及監督人員,C120000000,4160,63269,103.3
384,2023,高階主管(總經理及總執行長),C120000000,211,127834,275.8
385,2023,中階主管(經理),C120000000,1295,72024,118.5
386,2023,監督人員(含現場及辦公室主任、科/股長),C120000000,2654,53864,82.8
387,2023,專業人員,C120000000,1382,45940,72
388,2023,品管、工管及生管工程師,C120000000,171,51333,77.2
389,2023,環境工程師,C120000000,-,-,-
390,2023,機械工程師(含造船、輪機、鑄造),C120000000,-,-,-
391,2023,紡織工程師,C120000000,138,46631,82.4
392,2023,電機、電子工程師,C120000000,---,---,---
393,2023,平面及多媒體設計師,C120000000,-,-,-
394,2023,產品及服裝設計師(含工業設計),C120000000,495,43256,57.1
395,2023,護理人員,C120000000,---,---,---
396,2023,勞安及衛生管理人員(含工業安全管理師),C120000000,---,---,---
397,2023,專案管理師(含經營管理顧問),C120000000,---,---,---
398,2023,稽核人員,C120000000,---,---,---
399,2023,人力資源管理師,C120000000,---,---,---
400,2023,廣告及行銷專業人員(含企劃),C120000000,214,37444,48.7
401,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C120000000,157,54632,81.8
402,2023,翻譯人員,C120000000,-,-,-
403,2023,技術員及助理專業人員,C120000000,4775,38069,57.5
404,2023,化工技術員,C120000000,---,---,---
405,2023,品管、工管及生管技術員,C120000000,575,34573,43.3
406,2023,製圖員,C120000000,291,35409,52.8
407,2023,紡織技術員,C120000000,1427,33482,52.8
408,2023,勞安及衛生技術員,C120000000,-,-,-
409,2023,會計人員,C120000000,---,---,---
410,2023,工商業銷售代表(含業務員),C120000000,1456,42890,65.9
411,2023,採購員,C120000000,531,38854,66.7
412,2023,報關員(含報驗、船務人員),C120000000,226,40172,57.3
413,2023,專業秘書,C120000000,---,---,---
414,2023,資訊管理及維護技術員,C120000000,---,---,---
415,2023,事務支援人員,C120000000,4821,35203,47.6
416,2023,總務,C120000000,---,---,---
417,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),C120000000,1403,34077,49.8
418,2023,接待員及服務台事務人員(含總機),C120000000,---,---,---
419,2023,會計助理、簿記、出納,C120000000,1194,34094,46.6
420,2023,存貨事務人員,C120000000,485,35813,43.8
421,2023,生產及物料規劃事務人員,C120000000,1130,37837,49
422,2023,人事事務人員,C120000000,---,---,---
423,2023,服務及銷售工作人員,C120000000,1633,32774,44.6
424,2023,廚師,C120000000,---,---,---
425,2023,餐飲服務人員(含餐食櫃台工作),C120000000,-,-,-
426,2023,按摩師,C120000000,-,-,-
427,2023,銷售人員,C120000000,1490,32773,44.9
428,2023,建築物管理員、保全及警衛人員,C120000000,---,---,---
429,2023,技藝、機械設備操作及組裝人員,C120000000,14140,30519,39.2
430,2023,產業用機器維修人員,C120000000,---,---,---
431,2023,各種材質手工藝人員,C120000000,---,---,---
432,2023,電力、電子、資通訊設備裝修人員(含水電工),C120000000,---,---,---
433,2023,產品分級及檢查人員,C120000000,576,28577,34.7
434,2023,服飾打樣人員,C120000000,2890,33502,43.9
435,2023,生產機械設備操作人員、剪裁或裁縫人員,C120000000,8673,29550,37.9
436,2023,洗滌工、熨燙工,C120000000,---,---,---
437,2023,組裝(現場)人員,C120000000,1319,29216,36.8
438,2023,小客、貨車駕駛人員,C120000000,---,---,---
439,2023,大客、貨車駕駛人員,C120000000,-,-,-
440,2023,推土、吊車、起重機等移運設備操作人員,C120000000,---,---,---
441,2023,基層技術工及勞力工,C120000000,558,30674,38.8
442,2023,清潔及家事工作人員(含建築清潔工、房務人員),C120000000,---,---,---
443,2023,勞力工(含理貨員、行李搬運工),C120000000,488,31142,39.5
444,2023,主管及監督人員,C130000000,1668,66163,100.7
445,2023,高階主管(總經理及總執行長),C130000000,83,125682,266.4
446,2023,中階主管(經理),C130000000,436,94893,144.6
447,2023,監督人員(含現場及辦公室主任、科/股長),C130000000,1149,50961,71.1
448,2023,專業人員,C130000000,1665,62765,102.7
449,2023,品管、工管及生管工程師,C130000000,204,54457,76
450,2023,化學工程師,C130000000,70,53016,67.4
451,2023,紡織工程師,C130000000,-,-,-
452,2023,電機、電子工程師,C130000000,---,---,---
