序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
97,2023,統計及精算助理專業人員,K641200000,87,66191,119.4
98,2023,財物及損失鑑價人員,K641200000,438,64713,113.4
99,2023,保險代理人 (含保險業務員),K641200000,283,74595,121.2
100,2023,工商業銷售代表(含業務員),K641200000,9702,65372,115.9
101,2023,採購員,K641200000,126,67030,111.5
102,2023,會議及活動規劃人員,K641200000,-,-,-
103,2023,不動產經紀人,K641200000,-,-,-
104,2023,專業秘書,K641200000,347,92133,161.4
105,2023,法務人員,K641200000,1335,64592,108.6
106,2023,職業運動員,K641200000,-,-,-
107,2023,運動、健身及休閒娛樂指導員,K641200000,-,-,-
108,2023,資訊管理及維護技術員,K641200000,1911,57423,95.4
109,2023,事務支援人員,K641200000,59536,54819,92.9
110,2023,總務,K641200000,1206,62921,110.2
111,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K641200000,9691,58604,96.3
112,2023,銀行、郵局櫃台事務人員,K641200000,33945,51816,88.5
113,2023,收帳、收費人員(含帳款催收),K641200000,2654,59665,101.7
114,2023,接待員及服務台事務人員(含總機),K641200000,966,53403,87.4
115,2023,電話及網路客服人員,K641200000,3666,52110,86.1
116,2023,會計助理、簿記、出納,K641200000,1607,57579,97.7
117,2023,核保人員,K641200000,70,64918,120.4
118,2023,統計、財務、證券及保險事務人員,K641200000,5200,63879,109.9
119,2023,存貨事務人員,K641200000,53,64907,117.2
120,2023,人事事務人員,K641200000,478,57139,97.2
121,2023,服務及銷售工作人員,K641200000,4830,46875,106.2
122,2023,廚師,K641200000,54,46611,77.4
123,2023,按摩師,K641200000,---,---,---
124,2023,電話及網路行銷人員,K641200000,4285,44475,105.9
125,2023,建築物管理員、保全及警衛人員,K641200000,465,70170,115.5
126,2023,技藝、機械設備操作及組裝人員,K641200000,674,47937,80.7
127,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),K641200000,-,-,-
128,2023,電力、電子、資通訊設備裝修人員(含水電工),K641200000,113,47893,81
129,2023,小客、貨車駕駛人員,K641200000,559,47961,80.7
130,2023,基層技術工及勞力工,K641200000,658,40114,65.4
131,2023,清潔及家事工作人員(含建築清潔工、房務人員),K641200000,-,-,-
132,2023,勞力工(含理貨員、行李搬運工),K641200000,655,40129,65.4
133,2023,主管及監督人員,K641300000,1011,75395,156.4
134,2023,高階主管(總經理及總執行長),K641300000,57,165506,353.9
135,2023,中階主管(經理),K641300000,361,85046,177.6
136,2023,監督人員(含現場及辦公室主任、科/股長),K641300000,593,60858,124.1
137,2023,專業人員,K641300000,160,51688,105.2
138,2023,平面及多媒體設計師,K641300000,-,-,-
139,2023,稽核人員,K641300000,99,54309,107.9
140,2023,廣告及行銷專業人員(含企劃),K641300000,---,---,---
141,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K641300000,49,46692,100.3
142,2023,技術員及助理專業人員,K641300000,452,45124,97.1
143,2023,信用及貸款人員,K641300000,234,44096,99.9
144,2023,會計人員,K641300000,61,42963,102.1
145,2023,專業秘書,K641300000,-,-,-
146,2023,法務人員,K641300000,---,---,---
147,2023,資訊管理及維護技術員,K641300000,128,45652,82.9
148,2023,事務支援人員,K641300000,2225,39771,74.9
149,2023,總務,K641300000,69,40631,74.1
150,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K641300000,94,44645,77.7
151,2023,銀行、郵局櫃台事務人員,K641300000,1774,39198,73.2
152,2023,收帳、收費人員(含帳款催收),K641300000,46,44802,109
153,2023,接待員及服務台事務人員(含總機),K641300000,---,---,---
154,2023,會計助理、簿記、出納,K641300000,225,40849,80.3
155,2023,人事事務人員,K641300000,---,---,---
156,2023,服務及銷售工作人員,K641300000,---,---,---
157,2023,建築物管理員、保全及警衛人員,K641300000,---,---,---
158,2023,技藝、機械設備操作及組裝人員,K641300000,---,---,---
159,2023,電力、電子、資通訊設備裝修人員(含水電工),K641300000,-,-,-
160,2023,小客、貨車駕駛人員,K641300000,---,---,---
161,2023,基層技術工及勞力工,K641300000,---,---,---
162,2023,清潔及家事工作人員(含建築清潔工、房務人員),K641300000,---,---,---
163,2023,勞力工(含理貨員、行李搬運工),K641300000,---,---,---
164,2023,主管及監督人員,K641400000,1343,75465,121.8
165,2023,高階主管(總經理及總執行長),K641400000,---,---,---
166,2023,中階主管(經理),K641400000,203,81555,135.9
167,2023,監督人員(含現場及辦公室主任、科/股長),K641400000,1056,71540,111.6
168,2023,專業人員,K641400000,282,63283,100.9
169,2023,風險控管人員,K641400000,-,-,-
170,2023,稽核人員,K641400000,167,59731,93.3
171,2023,廣告及行銷專業人員(含企劃),K641400000,---,---,---
172,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K641400000,---,---,---
173,2023,技術員及助理專業人員,K641400000,1561,49270,77.7
174,2023,證券金融交易員及經紀人(含理財專員、承銷人員),K641400000,-,-,-
175,2023,信用及貸款人員,K641400000,1281,48725,77
176,2023,會計人員,K641400000,134,54933,84.8
177,2023,財物及損失鑑價人員,K641400000,-,-,-
178,2023,保險代理人 (含保險業務員),K641400000,---,---,---
179,2023,工商業銷售代表(含業務員),K641400000,---,---,---
180,2023,專業秘書,K641400000,---,---,---
181,2023,法務人員,K641400000,---,---,---
182,2023,資訊管理及維護技術員,K641400000,---,---,---
183,2023,事務支援人員,K641400000,7355,48514,73.3
184,2023,總務,K641400000,90,46744,69.4
185,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K641400000,232,52842,82.4
186,2023,銀行、郵局櫃台事務人員,K641400000,6055,48390,72.7
187,2023,收帳、收費人員(含帳款催收),K641400000,258,47081,77.6
188,2023,接待員及服務台事務人員(含總機),K641400000,---,---,---
189,2023,會計助理、簿記、出納,K641400000,518,49238,75.2
190,2023,核保人員,K641400000,-,-,-
191,2023,統計、財務、證券及保險事務人員,K641400000,---,---,---
192,2023,人事事務人員,K641400000,---,---,---
193,2023,服務及銷售工作人員,K641400000,---,---,---
194,2023,餐飲服務人員(含餐食櫃台工作),K641400000,-,-,-
195,2023,建築物管理員、保全及警衛人員,K641400000,-,-,-
196,2023,技藝、機械設備操作及組裝人員,K641400000,---,---,---
197,2023,小客、貨車駕駛人員,K641400000,---,---,---
198,2023,主管及監督人員,K649000000,1056,161653,439
199,2023,高階主管(總經理及總執行長),K649000000,200,369391,1206.3
200,2023,中階主管(經理),K649000000,337,140900,353.7
201,2023,監督人員(含現場及辦公室主任、科/股長),K649000000,519,95076,221.4
202,2023,專業人員,K649000000,15126,71573,149.3
203,2023,統計及精算專業人員,K649000000,-,-,-
204,2023,護理人員,K649000000,---,---,---
205,2023,勞安及衛生管理人員(含工業安全管理師),K649000000,-,-,-
206,2023,會(審)計師,K649000000,---,---,---
207,2023,風險控管人員,K649000000,2332,67100,138.7
208,2023,財務及投資規劃分析人員,K649000000,2686,74658,182.9
209,2023,專案管理師(含經營管理顧問),K649000000,182,62183,98.4
210,2023,稽核人員,K649000000,3222,82765,152.8
211,2023,人力資源管理師,K649000000,---,---,---
212,2023,廣告及行銷專業人員(含企劃),K649000000,205,66164,126.7
213,2023,公關專業人員,K649000000,65,66719,114.1
214,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K649000000,4533,65813,128.1
215,2023,律師,K649000000,---,---,---
216,2023,技術員及助理專業人員,K649000000,20870,64213,135.1
217,2023,證券金融交易員及經紀人(含理財專員、承銷人員),K649000000,10063,68380,136.6
218,2023,信用及貸款人員,K649000000,4861,55440,145.7
219,2023,會計人員,K649000000,2339,60490,107.5
220,2023,統計及精算助理專業人員,K649000000,-,-,-
221,2023,工商業銷售代表(含業務員),K649000000,-,-,-
222,2023,採購員,K649000000,---,---,---
223,2023,會議及活動規劃人員,K649000000,---,---,---
224,2023,專業秘書,K649000000,1554,68931,130.9
225,2023,法務人員,K649000000,692,63272,117.3
226,2023,資訊管理及維護技術員,K649000000,736,60788,125.9
227,2023,事務支援人員,K649000000,6603,50942,110.3
228,2023,總務,K649000000,619,52769,119.6
229,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K649000000,3382,47786,102
230,2023,接待員及服務台事務人員(含總機),K649000000,---,---,---
231,2023,會計助理、簿記、出納,K649000000,1043,52199,134.1
232,2023,統計、財務、證券及保險事務人員,K649000000,918,58189,112.5
233,2023,人事事務人員,K649000000,---,---,---
234,2023,服務及銷售工作人員,K649000000,---,---,---
235,2023,按摩師,K649000000,-,-,-
236,2023,建築物管理員、保全及警衛人員,K649000000,-,-,-
237,2023,技藝、機械設備操作及組裝人員,K649000000,---,---,---
238,2023,小客、貨車駕駛人員,K649000000,---,---,---
239,2023,主管及監督人員,K651000000,7804,119889,230.3
240,2023,高階主管(總經理及總執行長),K651000000,379,307729,778.6
241,2023,中階主管(經理),K651000000,1811,140289,266.2
242,2023,監督人員(含現場及辦公室主任、科/股長),K651000000,5614,100627,183.7
243,2023,專業人員,K651000000,7003,71610,125.7
244,2023,精算師(取得正式資格者),K651000000,---,---,---
245,2023,統計及精算專業人員,K651000000,901,80759,136.5
246,2023,醫師,K651000000,---,---,---
247,2023,護理人員,K651000000,---,---,---
248,2023,勞安及衛生管理人員(含工業安全管理師),K651000000,---,---,---
249,2023,會(審)計師,K651000000,97,72482,131.4
250,2023,風險控管人員,K651000000,273,69588,128.4
251,2023,財務及投資規劃分析人員,K651000000,972,73959,142.7
252,2023,專案管理師(含經營管理顧問),K651000000,840,67474,111.9
253,2023,稽核人員,K651000000,237,78762,131.9
254,2023,人力資源管理師,K651000000,449,66328,119
255,2023,廣告及行銷專業人員(含企劃),K651000000,637,68376,113.2
256,2023,公關專業人員,K651000000,87,70947,121
257,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K651000000,2408,68661,121.5
258,2023,律師,K651000000,---,---,---
259,2023,技術員及助理專業人員,K651000000,76332,53879,90.4
260,2023,證券金融交易員及經紀人(含理財專員、承銷人員),K651000000,329,61365,106.2
261,2023,信用及貸款人員,K651000000,155,63853,103.8
262,2023,會計人員,K651000000,318,57125,95.2
263,2023,統計及精算助理專業人員,K651000000,199,54066,87.8
264,2023,財物及損失鑑價人員,K651000000,460,53594,98.6
265,2023,保險代理人 (含保險業務員),K651000000,73338,53658,89.9
266,2023,工商業銷售代表(含業務員),K651000000,710,57882,98.8
267,2023,採購員,K651000000,40,60465,99.8
268,2023,不動產經紀人,K651000000,-,-,-
269,2023,專業秘書,K651000000,84,71861,127.2
270,2023,法務人員,K651000000,298,68997,121.1
271,2023,資訊管理及維護技術員,K651000000,362,59216,100.5
272,2023,事務支援人員,K651000000,13143,50965,84.8
273,2023,總務,K651000000,273,51474,87.5
274,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K651000000,4041,49372,85.1
275,2023,收帳、收費人員(含帳款催收),K651000000,421,45980,72.8
276,2023,接待員及服務台事務人員(含總機),K651000000,266,45589,73.2
277,2023,電話及網路客服人員,K651000000,1336,49797,80.3
278,2023,統計調查訪談人員,K651000000,---,---,---
279,2023,會計助理、簿記、出納,K651000000,365,51693,84.6
280,2023,核保人員,K651000000,2462,53528,92.9
281,2023,統計、財務、證券及保險事務人員,K651000000,3631,52389,83
282,2023,人事事務人員,K651000000,340,50093,87.5
283,2023,服務及銷售工作人員,K651000000,1108,62309,88.7
284,2023,廚師,K651000000,-,-,-
285,2023,餐飲服務人員(含餐食櫃台工作),K651000000,-,-,-
286,2023,按摩師,K651000000,47,26595,32.4
287,2023,電話及網路行銷人員,K651000000,1024,64247,92.5
288,2023,建築物管理員、保全及警衛人員,K651000000,---,---,---
289,2023,技藝、機械設備操作及組裝人員,K651000000,52,54449,83.7
290,2023,電力、電子、資通訊設備裝修人員(含水電工),K651000000,-,-,-
291,2023,小客、貨車駕駛人員,K651000000,51,54025,82.7
292,2023,主管及監督人員,K652000000,2887,79900,140.7
293,2023,高階主管(總經理及總執行長),K652000000,127,180975,325.2
294,2023,中階主管(經理),K652000000,630,107223,189.2
295,2023,監督人員(含現場及辦公室主任、科/股長),K652000000,2130,65792,115.9
296,2023,專業人員,K652000000,1189,58037,90.5
297,2023,精算師(取得正式資格者),K652000000,---,---,---
298,2023,統計及精算專業人員,K652000000,88,52979,82.4
299,2023,護理人員,K652000000,---,---,---
300,2023,會(審)計師,K652000000,---,---,---
301,2023,風險控管人員,K652000000,53,53559,88.4
302,2023,財務及投資規劃分析人員,K652000000,68,58761,121.9
303,2023,專案管理師(含經營管理顧問),K652000000,---,---,---
304,2023,稽核人員,K652000000,84,59447,91.7
305,2023,人力資源管理師,K652000000,53,49174,80.2
306,2023,廣告及行銷專業人員(含企劃),K652000000,237,46407,68.3
307,2023,公關專業人員,K652000000,---,---,---
308,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K652000000,538,59724,88.8
309,2023,律師,K652000000,---,---,---
310,2023,翻譯人員,K652000000,-,-,-
311,2023,技術員及助理專業人員,K652000000,7743,45451,83.4
312,2023,會計人員,K652000000,110,48785,81.5
313,2023,統計及精算助理專業人員,K652000000,44,47183,72.9
314,2023,財物及損失鑑價人員,K652000000,1787,43155,63.7
315,2023,保險代理人 (含保險業務員),K652000000,5194,45942,90.6
316,2023,工商業銷售代表(含業務員),K652000000,293,42076,75.9
317,2023,會議及活動規劃人員,K652000000,-,-,-
318,2023,專業秘書,K652000000,46,64187,98.5
319,2023,法務人員,K652000000,129,45390,69.7
320,2023,資訊管理及維護技術員,K652000000,126,53599,80.9
321,2023,事務支援人員,K652000000,5696,41000,66.7
322,2023,總務,K652000000,80,40739,62.4
323,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K652000000,1100,37322,63.2
324,2023,收帳、收費人員(含帳款催收),K652000000,48,45743,68.5
325,2023,接待員及服務台事務人員(含總機),K652000000,116,35777,52.9
326,2023,電話及網路客服人員,K652000000,256,38381,58.9
327,2023,會計助理、簿記、出納,K652000000,127,42451,64.1
328,2023,核保人員,K652000000,2272,43759,70.7
329,2023,統計、財務、證券及保險事務人員,K652000000,1635,40016,65.6
330,2023,人事事務人員,K652000000,62,45367,73.7
331,2023,服務及銷售工作人員,K652000000,56,52113,79.2
332,2023,按摩師,K652000000,-,-,-
333,2023,電話及網路行銷人員,K652000000,45,54348,79.8
334,2023,建築物管理員、保全及警衛人員,K652000000,-,-,-
335,2023,技藝、機械設備操作及組裝人員,K652000000,---,---,---
336,2023,小客、貨車駕駛人員,K652000000,---,---,---
337,2023,主管及監督人員,K655900000,185,138633,250.5
338,2023,高階主管(總經理及總執行長),K655900000,---,---,---
339,2023,中階主管(經理),K655900000,---,---,---
340,2023,監督人員(含現場及辦公室主任、科/股長),K655900000,124,119113,207.1
341,2023,專業人員,K655900000,193,111463,207.1
342,2023,精算師(取得正式資格者),K655900000,-,-,-
343,2023,風險控管人員,K655900000,---,---,---
344,2023,財務及投資規劃分析人員,K655900000,---,---,---
345,2023,稽核人員,K655900000,---,---,---
346,2023,人力資源管理師,K655900000,---,---,---
347,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K655900000,---,---,---
348,2023,律師,K655900000,-,-,-
349,2023,技術員及助理專業人員,K655900000,453,67565,123.8
350,2023,會計人員,K655900000,-,-,-
351,2023,統計及精算助理專業人員,K655900000,152,73292,121.9
352,2023,保險代理人 (含保險業務員),K655900000,-,-,-
353,2023,專業秘書,K655900000,---,---,---
354,2023,法務人員,K655900000,---,---,---
355,2023,資訊管理及維護技術員,K655900000,---,---,---
356,2023,事務支援人員,K655900000,231,59949,107.8
357,2023,總務,K655900000,---,---,---
358,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K655900000,---,---,---
359,2023,會計助理、簿記、出納,K655900000,---,---,---
360,2023,統計、財務、證券及保險事務人員,K655900000,---,---,---
361,2023,人事事務人員,K655900000,---,---,---
362,2023,服務及銷售工作人員,K655900000,-,-,-
363,2023,建築物管理員、保全及警衛人員,K655900000,-,-,-
364,2023,技藝、機械設備操作及組裝人員,K655900000,---,---,---
365,2023,電力、電子、資通訊設備裝修人員(含水電工),K655900000,-,-,-
366,2023,小客、貨車駕駛人員,K655900000,-,-,-
367,2023,主管及監督人員,K660000000,6178,116236,261.6
368,2023,高階主管(總經理及總執行長),K660000000,500,212164,639.6
369,2023,中階主管(經理),K660000000,2620,132476,288.8
370,2023,監督人員(含現場及辦公室主任、科/股長),K660000000,3058,86638,172
371,2023,專業人員,K660000000,10064,68576,133.3
372,2023,平面及多媒體設計師,K660000000,-,-,-
373,2023,護理人員,K660000000,---,---,---
374,2023,勞安及衛生管理人員(含工業安全管理師),K660000000,---,---,---
375,2023,會(審)計師,K660000000,---,---,---
376,2023,風險控管人員,K660000000,385,63939,115.7
377,2023,財務及投資規劃分析人員,K660000000,1930,85849,184.8
378,2023,專案管理師(含經營管理顧問),K660000000,133,59538,122.2
379,2023,稽核人員,K660000000,1822,52602,106
380,2023,人力資源管理師,K660000000,155,56105,120.8
381,2023,廣告及行銷專業人員(含企劃),K660000000,1019,64335,120.1
382,2023,公關專業人員,K660000000,---,---,---
383,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),K660000000,4450,68917,127.8
384,2023,律師,K660000000,---,---,---
385,2023,翻譯人員,K660000000,---,---,---
386,2023,技術員及助理專業人員,K660000000,26612,82955,116.6
387,2023,證券金融交易員及經紀人(含理財專員、承銷人員),K660000000,24614,85335,117.3
388,2023,信用及貸款人員,K660000000,---,---,---
389,2023,會計人員,K660000000,545,51476,100.3
390,2023,統計及精算助理專業人員,K660000000,167,43185,146.8
391,2023,工商業銷售代表(含業務員),K660000000,---,---,---
392,2023,專業秘書,K660000000,192,70657,136.3
393,2023,法務人員,K660000000,279,57260,108.4
394,2023,社會工作助理人員,K660000000,-,-,-
395,2023,資訊管理及維護技術員,K660000000,726,52247,105
396,2023,事務支援人員,K660000000,13507,43882,90.2
397,2023,總務,K660000000,678,46835,90.8
398,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),K660000000,3426,44368,83.7
399,2023,接待員及服務台事務人員(含總機),K660000000,960,42823,81.1
400,2023,電話及網路客服人員,K660000000,479,39076,77.7
401,2023,會計助理、簿記、出納,K660000000,573,46096,93.3
402,2023,統計、財務、證券及保險事務人員,K660000000,7109,43411,94.2
403,2023,人事事務人員,K660000000,282,50033,93.3
404,2023,服務及銷售工作人員,K660000000,543,45756,101.5
405,2023,廚師,K660000000,-,-,-
406,2023,按摩師,K660000000,---,---,---
407,2023,銷售人員,K660000000,-,-,-
408,2023,電話及網路行銷人員,K660000000,385,47409,107.3
409,2023,建築物管理員、保全及警衛人員,K660000000,71,49649,102.4
410,2023,技藝、機械設備操作及組裝人員,K660000000,367,42454,75.6
411,2023,電力、電子、資通訊設備裝修人員(含水電工),K660000000,206,37766,72.3
412,2023,機車送件駕駛人員,K660000000,-,-,-
413,2023,小客、貨車駕駛人員,K660000000,156,48662,80.4
414,2023,基層技術工及勞力工,K660000000,---,---,---
415,2023,清潔及家事工作人員(含建築清潔工、房務人員),K660000000,---,---,---
416,2023,廚房幫工(含速食烹調),K660000000,-,-,-
