序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,111年1月至111年12月全年薪資所得（金額萬元）
67,2023,服務及銷售工作人員,H000000000,14020,63588,70.8
68,2023,隨車、船、飛機服務人員(含空服員),H000000000,10128,71050,72.3
69,2023,導遊、領隊及解說員,H000000000,-,-,-
70,2023,廚師,H000000000,---,---,---
71,2023,按摩師,H000000000,55,32693,36.8
72,2023,銷售人員,H000000000,-,-,-
73,2023,收銀員及售票員,H000000000,3118,43103,65.3
74,2023,電話及網路行銷人員,H000000000,-,-,-
75,2023,加油站服務員,H000000000,-,-,-
76,2023,建築物管理員、保全及警衛人員,H000000000,307,39561,59.3
77,2023,其他服務及銷售工作人員,H000000000,-,-,-
78,2023,技藝、機械設備操作及組裝人員,H000000000,99010,44728,60.5
79,2023,營建木作人員,H000000000,-,-,-
80,2023,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),H000000000,129,46639,65.7
81,2023,管道裝設人員(含檢修),H000000000,-,-,-
82,2023,焊接及切割人員(含電焊工、氣焊工),H000000000,48,44582,49
83,2023,板金人員,H000000000,-,-,-
84,2023,金屬工具機設定及操作人員,H000000000,-,-,-
85,2023,車輛維修人員(含自行車、機車、汽車、火車),H000000000,6307,45173,65.4
86,2023,航空器維修人員,H000000000,237,57076,83
87,2023,產業用機器維修人員,H000000000,---,---,---
88,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),H000000000,-,-,-
89,2023,電力、電子、資通訊設備裝修人員(含水電工),H000000000,2251,46821,73
90,2023,潛水人員,H000000000,-,-,-
91,2023,生產機械設備操作人員、剪裁或裁縫人員,H000000000,130,61894,89.2
92,2023,軌道車輛駕駛人員,H000000000,2951,48807,85.5
93,2023,軌道制動器、號誌及轉轍器操作員,H000000000,2334,46679,70.2
94,2023,機車送件駕駛人員,H000000000,3764,36662,53.7
95,2023,小客、貨車駕駛人員,H000000000,20467,45526,63.4
96,2023,大客、貨車駕駛人員,H000000000,54783,44199,56.5
97,2023,推土、吊車、起重機等移運設備操作人員,H000000000,4121,41527,56.6
98,2023,船舶艙面水手及有關工作人員,H000000000,1312,64097,89.7
99,2023,基層技術工及勞力工,H000000000,29586,39089,53.1
100,2023,清潔及家事工作人員(含建築清潔工、房務人員),H000000000,601,31971,42.1
101,2023,勞力工(含理貨員、行李搬運工),H000000000,23505,40749,56.3
102,2023,廚房幫工(含速食烹調),H000000000,62,32815,45.8
103,2023,停車場管理工,H000000000,4304,31233,36.9
104,2023,收票員、引座員、休閒遊樂場所服務員,H000000000,-,-,-
105,2023,主管及監督人員,H491000000,3802,72192,111.4
106,2023,高階主管(總經理及總執行長),H491000000,71,165616,233.4
107,2023,中階主管(經理),H491000000,396,90312,130.5
108,2023,監督人員(含現場及辦公室主任、科/股長),H491000000,3335,68051,106.7
109,2023,專業人員,H491000000,2179,62398,98.5
110,2023,品管、工管及生管工程師,H491000000,---,---,---
111,2023,土木及水利工程師,H491000000,202,63780,92.2
112,2023,機械工程師(含造船、輪機、鑄造),H491000000,85,62627,89.9
113,2023,電機、電子工程師,H491000000,493,59040,91.9
114,2023,電信工程師,H491000000,-,-,-
115,2023,景觀設計師、都市及交通規劃師,H491000000,---,---,---
116,2023,護理人員,H491000000,---,---,---
117,2023,勞安及衛生管理人員(含工業安全管理師),H491000000,67,65316,105.5
118,2023,財務及投資規劃分析人員,H491000000,-,-,-
119,2023,專案管理師(含經營管理顧問),H491000000,397,67133,108.6
120,2023,稽核人員,H491000000,31,58779,88
121,2023,人力資源管理師,H491000000,69,62479,95.8
122,2023,廣告及行銷專業人員(含企劃),H491000000,240,58463,90.2
123,2023,公關專業人員,H491000000,50,53899,83.6
124,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H491000000,464,66245,111.7
125,2023,技術員及助理專業人員,H491000000,3488,53033,80.8
126,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H491000000,627,53190,80.7
127,2023,電機、電子技術員,H491000000,1031,50352,76.5
128,2023,機械技術員(含造船、輪機、鑄造),H491000000,958,57876,90.3
129,2023,品管、工管及生管技術員,H491000000,-,-,-
130,2023,環境工程技術員,H491000000,-,-,-
131,2023,勞安及衛生技術員,H491000000,123,44812,62.4
132,2023,會計人員,H491000000,88,48532,65.6
133,2023,統計及精算助理專業人員,H491000000,45,59848,94
134,2023,工商業銷售代表(含業務員),H491000000,54,53647,89.9
135,2023,採購員,H491000000,192,56376,85
136,2023,會議及活動規劃人員,H491000000,---,---,---
137,2023,不動產經紀人,H491000000,-,-,-
138,2023,專業秘書,H491000000,---,---,---
139,2023,法務人員,H491000000,---,---,---
140,2023,資訊管理及維護技術員,H491000000,92,45913,69.3
141,2023,廣播及視聽技術員(含放映員),H491000000,-,-,-
142,2023,電信技術員,H491000000,---,---,---
143,2023,事務支援人員,H491000000,4664,46443,70.1
144,2023,總務,H491000000,365,45878,65.6
145,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H491000000,944,42031,60.2
146,2023,接待員及服務台事務人員(含總機),H491000000,---,---,---
147,2023,電話及網路客服人員,H491000000,97,37992,60.7
148,2023,會計助理、簿記、出納,H491000000,200,50337,73.3
149,2023,統計、財務、證券及保險事務人員,H491000000,-,-,-
150,2023,存貨事務人員,H491000000,164,48859,70.5
151,2023,生產及物料規劃事務人員,H491000000,---,---,---
152,2023,運輸事務人員(含稽查、調度、管理、航務),H491000000,2376,48077,73.8
153,2023,人事事務人員,H491000000,394,47419,67.1
154,2023,服務及銷售工作人員,H491000000,4140,45872,75.2
155,2023,隨車、船、飛機服務人員(含空服員),H491000000,1508,46516,82.3
156,2023,廚師,H491000000,-,-,-
157,2023,收銀員及售票員,H491000000,2621,45543,70.4
158,2023,建築物管理員、保全及警衛人員,H491000000,-,-,-
159,2023,技藝、機械設備操作及組裝人員,H491000000,11313,46795,73.4
160,2023,營建木作人員,H491000000,-,-,-
161,2023,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),H491000000,-,-,-
162,2023,焊接及切割人員(含電焊工、氣焊工),H491000000,-,-,-
163,2023,板金人員,H491000000,-,-,-
164,2023,金屬工具機設定及操作人員,H491000000,-,-,-
165,2023,車輛維修人員(含自行車、機車、汽車、火車),H491000000,3816,45415,67
166,2023,美編、印刷及有關工作人員(含印刷前置、裝訂),H491000000,-,-,-
167,2023,電力、電子、資通訊設備裝修人員(含水電工),H491000000,2031,46926,73.6
168,2023,軌道車輛駕駛人員,H491000000,2939,48815,85.6
169,2023,軌道制動器、號誌及轉轍器操作員,H491000000,2302,46360,68.6
170,2023,小客、貨車駕駛人員,H491000000,---,---,---
171,2023,大客、貨車駕駛人員,H491000000,-,-,-
172,2023,推土、吊車、起重機等移運設備操作人員,H491000000,---,---,---
173,2023,基層技術工及勞力工,H491000000,1236,38624,60.6
174,2023,清潔及家事工作人員(含建築清潔工、房務人員),H491000000,-,-,-
175,2023,勞力工(含理貨員、行李搬運工),H491000000,-,-,-
176,2023,廚房幫工(含速食烹調),H491000000,-,-,-
177,2023,收票員、引座員、休閒遊樂場所服務員,H491000000,-,-,-
178,2023,主管及監督人員,H493100000,847,53340,68.1
179,2023,高階主管(總經理及總執行長),H493100000,50,107807,142.6
180,2023,中階主管(經理),H493100000,110,63391,86
181,2023,監督人員(含現場及辦公室主任、科/股長),H493100000,687,47767,60.7
182,2023,專業人員,H493100000,52,46896,59.3
183,2023,土木及水利工程師,H493100000,-,-,-
184,2023,護理人員,H493100000,---,---,---
185,2023,勞安及衛生管理人員(含工業安全管理師),H493100000,---,---,---
186,2023,廣告及行銷專業人員(含企劃),H493100000,---,---,---
187,2023,公關專業人員,H493100000,---,---,---
188,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H493100000,---,---,---
189,2023,技術員及助理專業人員,H493100000,116,41927,55.3
190,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H493100000,-,-,-
191,2023,電機、電子技術員,H493100000,---,---,---
192,2023,機械技術員(含造船、輪機、鑄造),H493100000,---,---,---
193,2023,船舶監管人員(含引水人員),H493100000,-,-,-
194,2023,勞安及衛生技術員,H493100000,---,---,---
195,2023,會計人員,H493100000,---,---,---
196,2023,工商業銷售代表(含業務員),H493100000,-,-,-
197,2023,採購員,H493100000,---,---,---
198,2023,專業秘書,H493100000,---,---,---
199,2023,法務人員,H493100000,---,---,---
200,2023,資訊管理及維護技術員,H493100000,---,---,---
201,2023,事務支援人員,H493100000,2714,36130,43.7
202,2023,總務,H493100000,81,40012,52.2
203,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H493100000,625,33970,41.4
204,2023,收帳、收費人員(含帳款催收),H493100000,-,-,-
205,2023,旅遊諮詢人員(含旅行社事務人員),H493100000,---,---,---
206,2023,接待員及服務台事務人員(含總機),H493100000,---,---,---
207,2023,電話及網路客服人員,H493100000,---,---,---
208,2023,會計助理、簿記、出納,H493100000,117,37497,50.2
209,2023,存貨事務人員,H493100000,---,---,---
210,2023,運輸事務人員(含稽查、調度、管理、航務),H493100000,1723,36942,43.8
211,2023,人事事務人員,H493100000,59,34177,42.6
212,2023,服務及銷售工作人員,H493100000,537,30212,42.5
213,2023,隨車、船、飛機服務人員(含空服員),H493100000,44,30419,41.6
214,2023,收銀員及售票員,H493100000,484,30230,42.6
215,2023,建築物管理員、保全及警衛人員,H493100000,---,---,---
216,2023,技藝、機械設備操作及組裝人員,H493100000,14289,50111,63.7
217,2023,車輛維修人員(含自行車、機車、汽車、火車),H493100000,962,39821,52.9
218,2023,電力、電子、資通訊設備裝修人員(含水電工),H493100000,---,---,---
219,2023,小客、貨車駕駛人員,H493100000,51,41817,54.8
220,2023,大客、貨車駕駛人員,H493100000,13248,50899,64.5
221,2023,推土、吊車、起重機等移運設備操作人員,H493100000,-,-,-
222,2023,船舶艙面水手及有關工作人員,H493100000,-,-,-
223,2023,基層技術工及勞力工,H493100000,222,29981,37.9
224,2023,清潔及家事工作人員(含建築清潔工、房務人員),H493100000,167,29747,36.4
225,2023,勞力工(含理貨員、行李搬運工),H493100000,43,31071,45.8
226,2023,停車場管理工,H493100000,---,---,---
227,2023,主管及監督人員,H493900000,---,---,---
228,2023,高階主管(總經理及總執行長),H493900000,---,---,---
229,2023,中階主管(經理),H493900000,---,---,---
230,2023,監督人員(含現場及辦公室主任、科/股長),H493900000,---,---,---
231,2023,技術員及助理專業人員,H493900000,---,---,---
232,2023,勞安及衛生技術員,H493900000,-,-,-
233,2023,法務人員,H493900000,-,-,-
234,2023,事務支援人員,H493900000,1445,31338,37.6
235,2023,總務,H493900000,---,---,---
236,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H493900000,571,31258,36.2
237,2023,旅遊諮詢人員(含旅行社事務人員),H493900000,---,---,---
238,2023,接待員及服務台事務人員(含總機),H493900000,---,---,---
239,2023,電話及網路客服人員,H493900000,-,-,-
240,2023,會計助理、簿記、出納,H493900000,---,---,---
241,2023,運輸事務人員(含稽查、調度、管理、航務),H493900000,---,---,---
242,2023,人事事務人員,H493900000,---,---,---
243,2023,技藝、機械設備操作及組裝人員,H493900000,8555,34571,39.6
244,2023,車輛維修人員(含自行車、機車、汽車、火車),H493900000,---,---,---
245,2023,小客、貨車駕駛人員,H493900000,737,32560,39.8
246,2023,大客、貨車駕駛人員,H493900000,7803,34754,39.6
247,2023,基層技術工及勞力工,H493900000,-,-,-
248,2023,停車場管理工,H493900000,-,-,-
249,2023,主管及監督人員,H494000000,5504,58629,83.4
250,2023,高階主管(總經理及總執行長),H494000000,206,141753,223.7
251,2023,中階主管(經理),H494000000,1052,77085,113.3
252,2023,監督人員(含現場及辦公室主任、科/股長),H494000000,4246,50023,68.3
253,2023,專業人員,H494000000,648,52852,81.2
254,2023,機械工程師(含造船、輪機、鑄造),H494000000,---,---,---
255,2023,電機、電子工程師,H494000000,-,-,-
256,2023,護理人員,H494000000,---,---,---
257,2023,勞安及衛生管理人員(含工業安全管理師),H494000000,---,---,---
258,2023,稽核人員,H494000000,---,---,---
259,2023,人力資源管理師,H494000000,---,---,---
260,2023,廣告及行銷專業人員(含企劃),H494000000,---,---,---
261,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H494000000,321,54277,85.3
262,2023,技術員及助理專業人員,H494000000,792,41986,62
263,2023,品管、工管及生管技術員,H494000000,-,-,-
264,2023,焚化爐、水處理及氣(液)體設備操作員,H494000000,73,59040,78.1
265,2023,勞安及衛生技術員,H494000000,---,---,---
266,2023,會計人員,H494000000,---,---,---
267,2023,工商業銷售代表(含業務員),H494000000,320,38862,61.4
268,2023,採購員,H494000000,45,38211,52.9
269,2023,報關員(含報驗、船務人員),H494000000,164,41722,62.9
270,2023,專業秘書,H494000000,---,---,---
271,2023,法務人員,H494000000,---,---,---
272,2023,資訊管理及維護技術員,H494000000,---,---,---
273,2023,事務支援人員,H494000000,15780,33184,44.5
274,2023,總務,H494000000,499,33095,41.2
275,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H494000000,6885,33035,46.3
276,2023,收帳、收費人員(含帳款催收),H494000000,146,35121,50.9
277,2023,接待員及服務台事務人員(含總機),H494000000,---,---,---
278,2023,電話及網路客服人員,H494000000,415,32964,47.1
279,2023,會計助理、簿記、出納,H494000000,3217,30857,38
280,2023,統計、財務、證券及保險事務人員,H494000000,-,-,-
281,2023,存貨事務人員,H494000000,792,34840,46.2
282,2023,運輸事務人員(含稽查、調度、管理、航務),H494000000,3467,35208,47.2
283,2023,人事事務人員,H494000000,306,33023,41.5
284,2023,服務及銷售工作人員,H494000000,---,---,---
285,2023,按摩師,H494000000,-,-,-
286,2023,加油站服務員,H494000000,-,-,-
287,2023,建築物管理員、保全及警衛人員,H494000000,---,---,---
288,2023,技藝、機械設備操作及組裝人員,H494000000,43395,43668,56
289,2023,車輛維修人員(含自行車、機車、汽車、火車),H494000000,740,47696,73.2
290,2023,生產機械設備操作人員、剪裁或裁縫人員,H494000000,-,-,-
291,2023,機車送件駕駛人員,H494000000,838,41293,57.3
292,2023,小客、貨車駕駛人員,H494000000,11473,44475,54.9
293,2023,大客、貨車駕駛人員,H494000000,29837,43396,55.9
294,2023,推土、吊車、起重機等移運設備操作人員,H494000000,497,39737,50.6
295,2023,基層技術工及勞力工,H494000000,4244,36342,47.7
296,2023,清潔及家事工作人員(含建築清潔工、房務人員),H494000000,---,---,---
297,2023,勞力工(含理貨員、行李搬運工),H494000000,4183,36401,47.9
298,2023,停車場管理工,H494000000,---,---,---
299,2023,主管及監督人員,H501000000,1369,121844,503.5
300,2023,高階主管(總經理及總執行長),H501000000,125,212973,752.7
301,2023,中階主管(經理),H501000000,535,123693,537.6
302,2023,監督人員(含現場及辦公室主任、科/股長),H501000000,709,104382,412.3
303,2023,專業人員,H501000000,1369,84370,301.7
304,2023,機械工程師(含造船、輪機、鑄造),H501000000,424,112832,371.5
305,2023,電機、電子工程師,H501000000,93,80652,380.4
306,2023,護理人員,H501000000,---,---,---
307,2023,勞安及衛生管理人員(含工業安全管理師),H501000000,45,73411,250.3
308,2023,稽核人員,H501000000,36,85761,269.1
309,2023,人力資源管理師,H501000000,59,76410,245.4
310,2023,廣告及行銷專業人員(含企劃),H501000000,341,66410,231.5
311,2023,公關專業人員,H501000000,---,---,---
312,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H501000000,338,71339,335
313,2023,技術員及助理專業人員,H501000000,1554,91082,196.8
314,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H501000000,-,-,-
315,2023,電機、電子技術員,H501000000,-,-,-
316,2023,機械技術員(含造船、輪機、鑄造),H501000000,424,64952,107.4
317,2023,船舶監管人員(含引水人員),H501000000,484,152621,224.9
318,2023,會計人員,H501000000,184,63626,314.9
319,2023,工商業銷售代表(含業務員),H501000000,338,61837,143.7
320,2023,採購員,H501000000,---,---,---
321,2023,報關員(含報驗、船務人員),H501000000,---,---,---
322,2023,專業秘書,H501000000,---,---,---
323,2023,法務人員,H501000000,---,---,---
324,2023,事務支援人員,H501000000,2947,59524,231.4
325,2023,總務,H501000000,103,60172,209.5
326,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H501000000,416,55168,237.3
327,2023,收帳、收費人員(含帳款催收),H501000000,---,---,---
328,2023,接待員及服務台事務人員(含總機),H501000000,---,---,---
329,2023,電話及網路客服人員,H501000000,140,57827,315.3
330,2023,會計助理、簿記、出納,H501000000,247,49830,131.4
331,2023,運輸事務人員(含稽查、調度、管理、航務),H501000000,1968,62354,242.9
332,2023,人事事務人員,H501000000,---,---,---
333,2023,服務及銷售工作人員,H501000000,132,65821,36.4
334,2023,隨車、船、飛機服務人員(含空服員),H501000000,---,---,---
335,2023,導遊、領隊及解說員,H501000000,-,-,-
336,2023,廚師,H501000000,49,121273,-
337,2023,按摩師,H501000000,-,-,-
338,2023,收銀員及售票員,H501000000,-,-,-
339,2023,技藝、機械設備操作及組裝人員,H501000000,1201,66701,98.6
340,2023,車輛維修人員(含自行車、機車、汽車、火車),H501000000,-,-,-
341,2023,軌道制動器、號誌及轉轍器操作員,H501000000,-,-,-
342,2023,小客、貨車駕駛人員,H501000000,---,---,---
343,2023,推土、吊車、起重機等移運設備操作人員,H501000000,124,55994,106.4
344,2023,船舶艙面水手及有關工作人員,H501000000,1015,68102,92.8
345,2023,基層技術工及勞力工,H501000000,129,36172,57
346,2023,清潔及家事工作人員(含建築清潔工、房務人員),H501000000,---,---,---
347,2023,勞力工(含理貨員、行李搬運工),H501000000,81,38866,65.9
348,2023,主管及監督人員,H510000000,2607,101959,140.2
349,2023,高階主管(總經理及總執行長),H510000000,94,221878,287.2
350,2023,中階主管(經理),H510000000,469,140113,177.9
351,2023,監督人員(含現場及辦公室主任、科/股長),H510000000,2044,87689,124.9
352,2023,專業人員,H510000000,1231,70868,109.4
353,2023,航空機械工程師,H510000000,187,89793,113.1
354,2023,護理人員,H510000000,---,---,---
355,2023,勞安及衛生管理人員(含工業安全管理師),H510000000,---,---,---
356,2023,稽核人員,H510000000,---,---,---
357,2023,人力資源管理師,H510000000,211,62690,105.1
358,2023,廣告及行銷專業人員(含企劃),H510000000,185,72052,123.6
359,2023,公關專業人員,H510000000,62,67490,115.8
360,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H510000000,499,65616,100.8
361,2023,律師,H510000000,-,-,-
362,2023,技術員及助理專業人員,H510000000,4618,241769,289
363,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H510000000,---,---,---
364,2023,航空機械技術員,H510000000,496,60587,90.4
365,2023,航空駕駛員,H510000000,3279,315362,353.4
366,2023,會計人員,H510000000,295,64473,104.1
367,2023,工商業銷售代表(含業務員),H510000000,356,59289,96.6
368,2023,採購員,H510000000,104,57134,89.4
369,2023,專業秘書,H510000000,---,---,---
370,2023,法務人員,H510000000,---,---,---
371,2023,資訊管理及維護技術員,H510000000,---,---,---
372,2023,事務支援人員,H510000000,5577,56890,91
373,2023,總務,H510000000,94,56719,90.6
374,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H510000000,426,63898,106.7
375,2023,旅遊諮詢人員(含旅行社事務人員),H510000000,2080,55916,93.7
376,2023,接待員及服務台事務人員(含總機),H510000000,---,---,---
377,2023,電話及網路客服人員,H510000000,445,53474,86
378,2023,會計助理、簿記、出納,H510000000,116,47755,65.9
379,2023,存貨事務人員,H510000000,168,47932,85.6
380,2023,運輸事務人員(含稽查、調度、管理、航務),H510000000,2198,58635,87.7
381,2023,人事事務人員,H510000000,---,---,---
382,2023,服務及銷售工作人員,H510000000,8573,75617,70.6
383,2023,隨車、船、飛機服務人員(含空服員),H510000000,8540,75760,70.6
384,2023,廚師,H510000000,-,-,-
385,2023,建築物管理員、保全及警衛人員,H510000000,---,---,---
386,2023,技藝、機械設備操作及組裝人員,H510000000,281,57115,84.3
387,2023,車輛維修人員(含自行車、機車、汽車、火車),H510000000,---,---,---
388,2023,航空器維修人員,H510000000,237,57076,83
389,2023,小客、貨車駕駛人員,H510000000,-,-,-
390,2023,大客、貨車駕駛人員,H510000000,---,---,---
391,2023,基層技術工及勞力工,H510000000,708,42280,59.5
392,2023,清潔及家事工作人員(含建築清潔工、房務人員),H510000000,---,---,---
393,2023,勞力工(含理貨員、行李搬運工),H510000000,669,42973,60.4
394,2023,廚房幫工(含速食烹調),H510000000,-,-,-
395,2023,主管及監督人員,H525100000,277,107343,172.7
396,2023,高階主管(總經理及總執行長),H525100000,-,-,-
397,2023,中階主管(經理),H525100000,102,114363,185.3
398,2023,監督人員(含現場及辦公室主任、科/股長),H525100000,160,98371,157.9
399,2023,專業人員,H525100000,344,68417,106.2
400,2023,土木及水利工程師,H525100000,100,67565,102.6
401,2023,機械工程師(含造船、輪機、鑄造),H525100000,35,77904,132
402,2023,電機、電子工程師,H525100000,-,-,-
403,2023,護理人員,H525100000,-,-,-
404,2023,勞安及衛生管理人員(含工業安全管理師),H525100000,48,65373,100.6
405,2023,會(審)計師,H525100000,-,-,-
406,2023,財務及投資規劃分析人員,H525100000,-,-,-
407,2023,專案管理師(含經營管理顧問),H525100000,-,-,-
408,2023,稽核人員,H525100000,---,---,---
409,2023,人力資源管理師,H525100000,-,-,-
410,2023,廣告及行銷專業人員(含企劃),H525100000,-,-,-
411,2023,公關專業人員,H525100000,-,-,-
412,2023,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),H525100000,---,---,---
413,2023,技術員及助理專業人員,H525100000,568,59847,96.7
414,2023,營建工程技術員(含建築、土木、景觀、測量、水利、消防),H525100000,111,55393,86.7
415,2023,電機、電子技術員,H525100000,-,-,-
416,2023,機械技術員(含造船、輪機、鑄造),H525100000,87,51796,85.7
417,2023,環境工程技術員,H525100000,-,-,-
418,2023,船舶監管人員(含引水人員),H525100000,119,73956,123.8
419,2023,勞安及衛生技術員,H525100000,-,-,-
420,2023,會計人員,H525100000,-,-,-
421,2023,統計及精算助理專業人員,H525100000,-,-,-
422,2023,工商業銷售代表(含業務員),H525100000,-,-,-
423,2023,採購員,H525100000,29,73742,117.5
424,2023,會議及活動規劃人員,H525100000,-,-,-
425,2023,專業秘書,H525100000,-,-,-
426,2023,法務人員,H525100000,---,---,---
427,2023,資訊管理及維護技術員,H525100000,50,64738,100.1
428,2023,事務支援人員,H525100000,571,52365,83.9
429,2023,總務,H525100000,---,---,---
430,2023,辦公室綜合事務人員(含資料登錄、一般事務秘書),H525100000,190,52089,84.8
431,2023,接待員及服務台事務人員(含總機),H525100000,-,-,-
432,2023,會計助理、簿記、出納,H525100000,78,51792,82.4
433,2023,統計、財務、證券及保險事務人員,H525100000,-,-,-
434,2023,存貨事務人員,H525100000,-,-,-
435,2023,運輸事務人員(含稽查、調度、管理、航務),H525100000,114,48546,79.3
436,2023,人事事務人員,H525100000,---,---,---
437,2023,技藝、機械設備操作及組裝人員,H525100000,309,51540,85
438,2023,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),H525100000,-,-,-
439,2023,電力、電子、資通訊設備裝修人員(含水電工),H525100000,-,-,-
440,2023,潛水人員,H525100000,-,-,-
441,2023,小客、貨車駕駛人員,H525100000,-,-,-
442,2023,推土、吊車、起重機等移運設備操作人員,H525100000,-,-,-
443,2023,船舶艙面水手及有關工作人員,H525100000,250,50972,84.3
444,2023,基層技術工及勞力工,H525100000,43,42020,75.3
445,2023,清潔及家事工作人員(含建築清潔工、房務人員),H525100000,42,41912,75.2
446,2023,勞力工(含理貨員、行李搬運工),H525100000,-,-,-
447,2023,主管及監督人員,H529000000,9329,77546,119.3
448,2023,高階主管(總經理及總執行長),H529000000,754,169808,287.1
