序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
386,2025,環境工程技術員,G470000000,66,42906,66.6
387,2025,焚化爐、水處理及氣(液)體設備操作員,G470000000,---,---,---
388,2025,石油及天然氣精煉設備操作員,G470000000,-,-,-
389,2025,船舶監管人員(含引水人員),G470000000,---,---,---
390,2025,醫學及病理檢驗人員,G470000000,-,-,-
391,2025,配鏡、驗光技術員,G470000000,2554,38289,50
392,2025,勞安及衛生技術員,G470000000,---,---,---
393,2025,其他醫療保健助理專業人員,G470000000,---,---,---
394,2025,會計人員,G470000000,988,53610,73.6
395,2025,統計及精算助理專業人員,G470000000,---,---,---
396,2025,保險代理人 (含保險業務員),G470000000,-,-,-
397,2025,工商業銷售代表(含業務員),G470000000,18739,55998,87.2
398,2025,採購員,G470000000,4841,48557,65.5
399,2025,報關員(含報驗、船務人員),G470000000,---,---,---
400,2025,會議及活動規劃人員,G470000000,---,---,---
401,2025,專業秘書,G470000000,831,50398,70.8
402,2025,法務人員,G470000000,250,53517,79.7
403,2025,攝影師、攝影記者,G470000000,---,---,---
404,2025,節目助理及舞台相關工作人員,G470000000,120,41089,57
405,2025,資訊管理及維護技術員,G470000000,3141,44594,64.6
406,2025,廣播及視聽技術員(含放映員),G470000000,---,---,---
407,2025,電信技術員,G470000000,-,-,-
408,2025,事務支援人員,G470000000,62607,38396,50.8
409,2025,總務,G470000000,4328,37726,49.3
410,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),G470000000,19439,38767,52.8
411,2025,收帳、收費人員(含帳款催收),G470000000,-,-,-
412,2025,接待員及服務台事務人員(含總機),G470000000,6748,41368,55
413,2025,電話及網路客服人員,G470000000,3876,38643,49.7
414,2025,統計調查訪談人員,G470000000,132,48389,73.8
415,2025,會計助理、簿記、出納,G470000000,17928,37056,48.1
416,2025,統計、財務、證券及保險事務人員,G470000000,---,---,---
417,2025,存貨事務人員,G470000000,7227,36699,47.3
418,2025,生產及物料規劃事務人員,G470000000,660,37259,51
419,2025,運輸事務人員(含稽查、調度、管理、航務),G470000000,-,-,-
420,2025,人事事務人員,G470000000,2265,42973,58.6
421,2025,服務及銷售工作人員,G470000000,285846,38089,52.8
422,2025,導遊、領隊及解說員,G470000000,-,-,-
423,2025,廚師(含廚房領班),G470000000,898,39620,54.7
424,2025,飲料調配及調酒員,G470000000,-,-,-
425,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),G470000000,4589,37152,48.1
426,2025,美髮、美容及造型設計人員,G470000000,825,34860,56.7
427,2025,旅館管家、舍監(含房務領班),G470000000,---,---,---
428,2025,寵物美容師及動物照料工作人員,G470000000,-,-,-
429,2025,按摩師,G470000000,---,---,---
430,2025,商店銷售及展售人員(含門市店長),G470000000,233535,38242,53.1
431,2025,收銀員及售票員,G470000000,21428,36756,46.2
432,2025,電話及網路行銷人員,G470000000,3406,43684,72.5
433,2025,加油站服務員,G470000000,20007,37110,53.6
434,2025,建築物管理員、保全及警衛人員,G470000000,1043,38253,54.9
435,2025,其他服務及銷售工作人員,G470000000,-,-,-
436,2025,技藝、機械設備操作及組裝人員,G470000000,58881,40236,55.5
437,2025,園藝及農牧業生產人員,G470000000,---,---,---
438,2025,營建木作人員,G470000000,---,---,---
439,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),G470000000,-,-,-
440,2025,絕緣材料、玻璃安裝人員,G470000000,-,-,-
441,2025,管道裝設人員(含檢修),G470000000,121,60634,97.9
442,2025,空調及冷凍機械裝修人員,G470000000,2529,36823,45.8
443,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),G470000000,---,---,---
444,2025,板金人員,G470000000,---,---,---
445,2025,金屬工具機設定及操作人員,G470000000,-,-,-
446,2025,車輛維修人員(含自行車、機車、汽車、火車),G470000000,20153,47247,69.3
447,2025,產業用機器維修人員,G470000000,547,55250,88.6
448,2025,精密儀器製造及修理人員,G470000000,-,-,-
449,2025,樂器製造及調音人員,G470000000,-,-,-
450,2025,珠寶及貴金屬製作人員,G470000000,-,-,-
451,2025,各種材質手工藝人員,G470000000,-,-,-
452,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),G470000000,157,36819,60.9
453,2025,電力、電子、資通訊設備裝修人員(含水電工),G470000000,5124,37813,52.1
454,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),G470000000,13674,34505,44.8
455,2025,產品分級及檢查人員,G470000000,---,---,---
456,2025,木材處理、家具木工及有關工作人員,G470000000,---,---,---
457,2025,服飾打樣人員,G470000000,---,---,---
458,2025,生產機械設備操作人員、剪裁或裁縫人員,G470000000,---,---,---
459,2025,洗衣(含鞋包)、熨燙工,G470000000,-,-,-
460,2025,組裝(現場)人員,G470000000,-,-,-
461,2025,機車送件駕駛人員,G470000000,---,---,---
462,2025,小客、貨車駕駛人員,G470000000,10222,36656,48.3
463,2025,大客、貨車駕駛人員,G470000000,912,41271,56.5
464,2025,推土、吊車、起重機等移運設備操作人員,G470000000,145,54416,71.8
465,2025,基層技術工及勞力工,G470000000,22394,35781,46.3
466,2025,清潔及家事工作人員(含建築清潔工、房務人員),G470000000,1458,36737,47.2
467,2025,勞力工(含理貨員、行李搬運工),G470000000,20861,35730,46.3
468,2025,廢棄物收集工及回收資源分類工,G470000000,-,-,-
469,2025,廚房幫工(含速食烹調),G470000000,-,-,-
