序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
157,2025,統計調查訪談人員,L670000000,-,-,-
158,2025,醫院(診所)櫃台事務人員,L670000000,-,-,-
159,2025,會計助理、簿記、出納,L670000000,6573,41202,56.8
160,2025,統計、財務、證券及保險事務人員,L670000000,-,-,-
161,2025,存貨事務人員,L670000000,-,-,-
162,2025,生產及物料規劃事務人員,L670000000,-,-,-
163,2025,人事事務人員,L670000000,622,41962,56.4
164,2025,其他事務支援人員,L670000000,-,-,-
165,2025,服務及銷售工作人員,L670000000,---,---,---
166,2025,廚師(含廚房領班),L670000000,-,-,-
167,2025,按摩師,L670000000,-,-,-
168,2025,商店銷售及展售人員(含門市店長),L670000000,-,-,-
169,2025,電話及網路行銷人員,L670000000,-,-,-
170,2025,建築物管理員、保全及警衛人員,L670000000,---,---,---
171,2025,技藝、機械設備操作及組裝人員,L670000000,563,44784,57.4
172,2025,鋼筋彎紮、模板及混凝土有關工作人員,L670000000,-,-,-
173,2025,營建木作人員,L670000000,-,-,-
174,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),L670000000,-,-,-
175,2025,屋頂工作、地面牆面鋪設、泥作工作人員,L670000000,-,-,-
176,2025,電力、電子、資通訊設備裝修人員(含水電工),L670000000,---,---,---
177,2025,小客、貨車駕駛人員,L670000000,---,---,---
178,2025,大客、貨車駕駛人員,L670000000,-,-,-
179,2025,推土、吊車、起重機等移運設備操作人員,L670000000,-,-,-
180,2025,船舶艙面水手及有關工作人員,L670000000,-,-,-
181,2025,基層技術工及勞力工,L670000000,---,---,---
182,2025,清潔及家事工作人員(含建築清潔工、房務人員),L670000000,---,---,---
183,2025,勞力工(含理貨員、行李搬運工),L670000000,---,---,---
184,2025,停車場管理工,L670000000,-,-,-
185,2025,主管及監督人員,L680000000,11466,56014,95.7
186,2025,高階主管(總經理及總執行長),L680000000,209,140372,286.1
187,2025,中階主管(經理),L680000000,1504,80080,142.9
188,2025,監督人員(含現場及辦公室主任、科/股長),L680000000,9753,50495,84
189,2025,專業人員,L680000000,4588,51672,74.6
190,2025,農、林、漁、牧業專業人員,L680000000,---,---,---
191,2025,品管、工管及生管工程師,L680000000,-,-,-
192,2025,土木及水利工程師,L680000000,---,---,---
193,2025,環境工程師,L680000000,---,---,---
194,2025,機械工程師(含造船、輪機、鑄造),L680000000,-,-,-
195,2025,地質、採礦、鑽探、冶金工程師,L680000000,-,-,-
196,2025,電機、電子工程師,L680000000,---,---,---
197,2025,建築工程師(含建築師),L680000000,---,---,---
198,2025,景觀設計師、都市及交通規劃師,L680000000,---,---,---
199,2025,測量師及製圖師,L680000000,-,-,-
200,2025,室內設計師,L680000000,---,---,---
201,2025,平面及多媒體設計師,L680000000,---,---,---
202,2025,產品及服裝設計師(含工業設計),L680000000,---,---,---
203,2025,護理人員,L680000000,---,---,---
204,2025,獸醫師,L680000000,-,-,-
205,2025,勞安及衛生管理人員(含工業安全管理師),L680000000,---,---,---
206,2025,會(審)計師,L680000000,---,---,---
207,2025,財務及投資規劃分析人員,L680000000,---,---,---
208,2025,專案管理師(含經營管理顧問),L680000000,185,58720,84.2
209,2025,稽核人員,L680000000,---,---,---
210,2025,人力資源管理師,L680000000,113,61940,88.1
211,2025,廣告及行銷專業人員(含企劃),L680000000,2031,44784,67.8
212,2025,公關專業人員,L680000000,196,50851,70.4
213,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),L680000000,844,57913,78.2
214,2025,律師,L680000000,-,-,-
215,2025,編輯、作家及有關撰稿人員,L680000000,-,-,-
216,2025,翻譯人員,L680000000,-,-,-
217,2025,其他專業人員,L680000000,-,-,-
218,2025,技術員及助理專業人員,L680000000,44145,42972,66.8
219,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),L680000000,304,56768,92.6
220,2025,電機、電子技術員,L680000000,---,---,---
221,2025,機械技術員(含造船、輪機、鑄造),L680000000,-,-,-
222,2025,品管、工管及生管技術員,L680000000,-,-,-
223,2025,製圖員,L680000000,-,-,-
224,2025,環境工程技術員,L680000000,-,-,-
225,2025,農業技術及農業推廣人員,L680000000,297,56179,87.7
226,2025,勞安及衛生技術員,L680000000,-,-,-
227,2025,會計人員,L680000000,---,---,---
228,2025,財物及損失鑑價人員,L680000000,632,43627,60.8
229,2025,工商業銷售代表(含業務員),L680000000,2889,40348,57.7
230,2025,採購員,L680000000,---,---,---
231,2025,會議及活動規劃人員,L680000000,---,---,---
232,2025,不動產經紀人(含房屋仲介),L680000000,36353,42584,67.1
233,2025,拍賣員(不含電子購物、郵購),L680000000,-,-,-
234,2025,專業秘書,L680000000,1147,37740,58.5
235,2025,土地代書(地政士),L680000000,---,---,---
236,2025,法務人員,L680000000,---,---,---
237,2025,攝影師、攝影記者,L680000000,-,-,-
238,2025,資訊管理及維護技術員,L680000000,957,44959,62
239,2025,其他技術員及助理專業人員,L680000000,-,-,-
240,2025,事務支援人員,L680000000,23526,36711,49.2
241,2025,總務,L680000000,1957,39599,56.4
242,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),L680000000,13580,36595,48
243,2025,收帳、收費人員(含帳款催收),L680000000,775,39011,58.1
244,2025,接待員及服務台事務人員(含總機),L680000000,1411,32185,44.5
245,2025,電話及網路客服人員,L680000000,---,---,---
246,2025,統計調查訪談人員,L680000000,---,---,---
247,2025,醫院(診所)櫃台事務人員,L680000000,-,-,-
248,2025,會計助理、簿記、出納,L680000000,5233,36623,48.4
249,2025,統計、財務、證券及保險事務人員,L680000000,-,-,-
250,2025,存貨事務人員,L680000000,---,---,---
251,2025,生產及物料規劃事務人員,L680000000,-,-,-
252,2025,人事事務人員,L680000000,373,35707,51.3
253,2025,其他事務支援人員,L680000000,-,-,-
254,2025,服務及銷售工作人員,L680000000,1518,35861,51
255,2025,導遊、領隊及解說員,L680000000,-,-,-
256,2025,廚師(含廚房領班),L680000000,-,-,-
257,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),L680000000,-,-,-
258,2025,旅館管家、舍監(含房務領班),L680000000,---,---,---
259,2025,按摩師,L680000000,-,-,-
260,2025,商店銷售及展售人員(含門市店長),L680000000,727,37845,58.4
261,2025,收銀員及售票員,L680000000,-,-,-
262,2025,建築物管理員、保全及警衛人員,L680000000,---,---,---
263,2025,救生員,L680000000,-,-,-
264,2025,技藝、機械設備操作及組裝人員,L680000000,269,41525,57.2
265,2025,園藝及農牧業生產人員,L680000000,-,-,-
266,2025,砌磚及有關工作人員,L680000000,-,-,-
267,2025,鋼筋彎紮、模板及混凝土有關工作人員,L680000000,-,-,-
268,2025,營建木作人員,L680000000,-,-,-
269,2025,屋頂工作、地面牆面鋪設、泥作工作人員,L680000000,-,-,-
270,2025,空調及冷凍機械裝修人員,L680000000,-,-,-
271,2025,車輛維修人員(含自行車、機車、汽車、火車),L680000000,---,---,---
272,2025,電力、電子、資通訊設備裝修人員(含水電工),L680000000,---,---,---
273,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),L680000000,-,-,-
274,2025,生產機械設備操作人員、剪裁或裁縫人員,L680000000,-,-,-
275,2025,軌道車輛駕駛人員,L680000000,---,---,---
276,2025,軌道制動器、號誌及轉轍器操作員,L680000000,-,-,-
277,2025,小客、貨車駕駛人員,L680000000,---,---,---
278,2025,大客、貨車駕駛人員,L680000000,---,---,---
279,2025,推土、吊車、起重機等移運設備操作人員,L680000000,-,-,-
280,2025,其他技藝、機械設備操作及組裝人員,L680000000,-,-,-
281,2025,基層技術工及勞力工,L680000000,614,29578,37.4
282,2025,清潔及家事工作人員(含建築清潔工、房務人員),L680000000,614,29578,37.4
283,2025,勞力工(含理貨員、行李搬運工),L680000000,-,-,-
284,2025,廚房幫工(含速食烹調),L680000000,-,-,-
285,2025,抄表員及自動販賣機收款員,L680000000,-,-,-
286,2025,停車場管理工,L680000000,-,-,-
287,2025,收票員、引座員、休閒遊樂場所服務員,L680000000,-,-,-
