序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
721,2025,人事事務人員,C140000000,---,---,---
722,2025,服務及銷售工作人員,C140000000,---,---,---
723,2025,廚師(含廚房領班),C140000000,---,---,---
724,2025,商店銷售及展售人員(含門市店長),C140000000,-,-,-
725,2025,建築物管理員、保全及警衛人員,C140000000,---,---,---
726,2025,技藝、機械設備操作及組裝人員,C140000000,6001,33145,43.1
727,2025,營建木作人員,C140000000,-,-,-
728,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C140000000,---,---,---
729,2025,產業用機器維修人員,C140000000,---,---,---
730,2025,各種材質手工藝人員,C140000000,---,---,---
731,2025,電力、電子、資通訊設備裝修人員(含水電工),C140000000,-,-,-
732,2025,產品分級及檢查人員,C140000000,---,---,---
733,2025,木材處理、家具木工及有關工作人員,C140000000,3891,32738,42
734,2025,生產機械設備操作人員、剪裁或裁縫人員,C140000000,150,33402,45.7
735,2025,組裝(現場)人員,C140000000,971,33263,44.8
736,2025,小客、貨車駕駛人員,C140000000,268,34588,46.2
737,2025,大客、貨車駕駛人員,C140000000,---,---,---
738,2025,推土、吊車、起重機等移運設備操作人員,C140000000,116,38519,54.1
739,2025,基層技術工及勞力工,C140000000,2048,31084,39.4
740,2025,清潔及家事工作人員(含建築清潔工、房務人員),C140000000,---,---,---
741,2025,勞力工(含理貨員、行李搬運工),C140000000,2018,31101,39.5
742,2025,廚房幫工(含速食烹調),C140000000,-,-,-
743,2025,抄表員及自動販賣機收款員,C140000000,-,-,-
744,2025,停車場管理工,C140000000,-,-,-
745,2025,主管及監督人員,C150000000,3894,62691,87.9
746,2025,高階主管(總經理及總執行長),C150000000,173,128046,217.2
747,2025,中階主管(經理),C150000000,741,79813,116.4
748,2025,監督人員(含現場及辦公室主任、科/股長),C150000000,2980,54639,71.1
749,2025,專業人員,C150000000,1838,53976,74.8
750,2025,農、林、漁、牧業專業人員,C150000000,---,---,---
751,2025,品管、工管及生管工程師,C150000000,433,56783,71.4
752,2025,土木及水利工程師,C150000000,-,-,-
753,2025,環境工程師,C150000000,27,59911,90.3
754,2025,機械工程師(含造船、輪機、鑄造),C150000000,240,56972,81
755,2025,化學工程師,C150000000,133,48617,70.3
756,2025,電機、電子工程師,C150000000,164,55193,74.2
757,2025,平面及多媒體設計師,C150000000,---,---,---
758,2025,產品及服裝設計師(含工業設計),C150000000,64,45456,62.3
759,2025,醫師,C150000000,-,-,-
760,2025,護理人員,C150000000,---,---,---
761,2025,獸醫師,C150000000,-,-,-
762,2025,勞安及衛生管理人員(含工業安全管理師),C150000000,123,48967,66.8
763,2025,財務及投資規劃分析人員,C150000000,-,-,-
764,2025,專案管理師(含經營管理顧問),C150000000,106,60199,86
765,2025,稽核人員,C150000000,---,---,---
766,2025,人力資源管理師,C150000000,---,---,---
767,2025,廣告及行銷專業人員(含企劃),C150000000,281,52069,78.8
768,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C150000000,126,53257,76.9
769,2025,編輯、作家及有關撰稿人員,C150000000,-,-,-
770,2025,翻譯人員,C150000000,---,---,---
771,2025,其他專業人員,C150000000,-,-,-
772,2025,技術員及助理專業人員,C150000000,4711,43054,63.9
773,2025,電機、電子技術員,C150000000,275,46020,63.2
774,2025,機械技術員(含造船、輪機、鑄造),C150000000,560,38938,65
775,2025,化工技術員,C150000000,97,39423,53.3
776,2025,品管、工管及生管技術員,C150000000,645,33821,50.8
777,2025,製圖員,C150000000,---,---,---
778,2025,環境工程技術員,C150000000,77,46454,68.2
779,2025,發電設備操作員,C150000000,-,-,-
780,2025,焚化爐、水處理及氣(液)體設備操作員,C150000000,187,45727,63.5
781,2025,化學加工設備控制員,C150000000,-,-,-
782,2025,農業技術及農業推廣人員,C150000000,-,-,-
783,2025,勞安及衛生技術員,C150000000,---,---,---
784,2025,會計人員,C150000000,83,63109,92.5
785,2025,工商業銷售代表(含業務員),C150000000,2065,46409,70
786,2025,採購員,C150000000,380,40449,56.3
787,2025,報關員(含報驗、船務人員),C150000000,-,-,-
788,2025,專業秘書,C150000000,---,---,---
789,2025,法務人員,C150000000,---,---,---
790,2025,資訊管理及維護技術員,C150000000,---,---,---
791,2025,其他技術員及助理專業人員,C150000000,-,-,-
792,2025,事務支援人員,C150000000,5282,35658,47.5
793,2025,總務,C150000000,436,40591,52.5
794,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C150000000,1814,34275,45.7
795,2025,收帳、收費人員(含帳款催收),C150000000,-,-,-
796,2025,接待員及服務台事務人員(含總機),C150000000,---,---,---
797,2025,電話及網路客服人員,C150000000,-,-,-
798,2025,醫院(診所)櫃台事務人員,C150000000,-,-,-
799,2025,會計助理、簿記、出納,C150000000,1355,34544,45.6
800,2025,統計、財務、證券及保險事務人員,C150000000,-,-,-
801,2025,存貨事務人員,C150000000,442,38345,50.9
802,2025,生產及物料規劃事務人員,C150000000,995,35702,48.3
803,2025,運輸事務人員(含稽查、調度、管理、航務),C150000000,-,-,-
804,2025,人事事務人員,C150000000,165,38892,55.5
805,2025,其他事務支援人員,C150000000,-,-,-
806,2025,服務及銷售工作人員,C150000000,581,41052,60.6
807,2025,廚師(含廚房領班),C150000000,21,36616,50
808,2025,按摩師,C150000000,-,-,-
809,2025,商店銷售及展售人員(含門市店長),C150000000,170,38475,55.1
810,2025,建築物管理員、保全及警衛人員,C150000000,390,42415,63.6
811,2025,技藝、機械設備操作及組裝人員,C150000000,27838,36344,47.2
812,2025,園藝及農牧業生產人員,C150000000,-,-,-
813,2025,工具製造人員(含模具工、鉗工),C150000000,-,-,-
814,2025,金屬工具機設定及操作人員,C150000000,-,-,-
815,2025,車輛維修人員(含自行車、機車、汽車、火車),C150000000,-,-,-
816,2025,產業用機器維修人員,C150000000,315,41099,53.9
817,2025,各種材質手工藝人員,C150000000,-,-,-
818,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C150000000,3374,33825,42.8
819,2025,電力、電子、資通訊設備裝修人員(含水電工),C150000000,---,---,---
820,2025,產品分級及檢查人員,C150000000,456,32174,40.1
821,2025,生產機械設備操作人員、剪裁或裁縫人員,C150000000,16127,37265,48.6
822,2025,組裝(現場)人員,C150000000,4837,32825,42.5
823,2025,小客、貨車駕駛人員,C150000000,987,36653,45.8
824,2025,大客、貨車駕駛人員,C150000000,1128,44708,56.1
825,2025,推土、吊車、起重機等移運設備操作人員,C150000000,405,39574,55.2
826,2025,基層技術工及勞力工,C150000000,2927,31339,40.3
827,2025,清潔及家事工作人員(含建築清潔工、房務人員),C150000000,---,---,---
828,2025,勞力工(含理貨員、行李搬運工),C150000000,2842,31349,40.2
829,2025,廚房幫工(含速食烹調),C150000000,-,-,-
830,2025,抄表員及自動販賣機收款員,C150000000,-,-,-
831,2025,停車場管理工,C150000000,-,-,-
832,2025,主管及監督人員,C160000000,5435,60717,83.7
833,2025,高階主管(總經理及總執行長),C160000000,345,110858,151.7
834,2025,中階主管(經理),C160000000,1215,71517,102.9
835,2025,監督人員(含現場及辦公室主任、科/股長),C160000000,3875,52867,72.2
836,2025,專業人員,C160000000,1925,45955,62.8
837,2025,品管、工管及生管工程師,C160000000,409,46931,65.9
838,2025,環境工程師,C160000000,-,-,-
839,2025,機械工程師(含造船、輪機、鑄造),C160000000,---,---,---
840,2025,化學工程師,C160000000,---,---,---
841,2025,電機、電子工程師,C160000000,---,---,---
842,2025,平面及多媒體設計師,C160000000,---,---,---
843,2025,產品及服裝設計師(含工業設計),C160000000,---,---,---
844,2025,護理人員,C160000000,-,-,-
845,2025,勞安及衛生管理人員(含工業安全管理師),C160000000,---,---,---
846,2025,會(審)計師,C160000000,-,-,-
847,2025,財務及投資規劃分析人員,C160000000,-,-,-
848,2025,專案管理師(含經營管理顧問),C160000000,103,64799,101.2
849,2025,稽核人員,C160000000,---,---,---
850,2025,人力資源管理師,C160000000,---,---,---
851,2025,廣告及行銷專業人員(含企劃),C160000000,392,39205,61.5
852,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C160000000,271,53203,69.4
853,2025,編輯、作家及有關撰稿人員,C160000000,---,---,---
854,2025,其他專業人員,C160000000,-,-,-
855,2025,技術員及助理專業人員,C160000000,4235,39690,52.7
856,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C160000000,-,-,-
857,2025,電機、電子技術員,C160000000,---,---,---
858,2025,機械技術員(含造船、輪機、鑄造),C160000000,---,---,---
859,2025,化工技術員,C160000000,---,---,---
860,2025,品管、工管及生管技術員,C160000000,774,37555,51
861,2025,製圖員,C160000000,---,---,---
862,2025,環境工程技術員,C160000000,---,---,---
863,2025,發電設備操作員,C160000000,-,-,-
864,2025,焚化爐、水處理及氣(液)體設備操作員,C160000000,-,-,-
865,2025,化學加工設備控制員,C160000000,-,-,-
866,2025,勞安及衛生技術員,C160000000,---,---,---
867,2025,會計人員,C160000000,---,---,---
868,2025,統計及精算助理專業人員,C160000000,-,-,-
869,2025,工商業銷售代表(含業務員),C160000000,2146,40966,53.1
870,2025,採購員,C160000000,327,37580,46.8
871,2025,專業秘書,C160000000,---,---,---
872,2025,法務人員,C160000000,---,---,---
873,2025,攝影師、攝影記者,C160000000,-,-,-
874,2025,資訊管理及維護技術員,C160000000,258,39400,51.4
875,2025,其他技術員及助理專業人員,C160000000,-,-,-
876,2025,事務支援人員,C160000000,6012,33972,43.3
877,2025,總務,C160000000,---,---,---
878,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C160000000,2134,34116,43.4
879,2025,收帳、收費人員(含帳款催收),C160000000,-,-,-
880,2025,接待員及服務台事務人員(含總機),C160000000,---,---,---
881,2025,電話及網路客服人員,C160000000,---,---,---
882,2025,醫院(診所)櫃台事務人員,C160000000,-,-,-
883,2025,會計助理、簿記、出納,C160000000,2253,33980,43.3
884,2025,統計、財務、證券及保險事務人員,C160000000,-,-,-
885,2025,存貨事務人員,C160000000,310,33129,43.9
886,2025,生產及物料規劃事務人員,C160000000,483,33479,42.5
887,2025,運輸事務人員(含稽查、調度、管理、航務),C160000000,-,-,-
888,2025,人事事務人員,C160000000,---,---,---
889,2025,其他事務支援人員,C160000000,-,-,-
890,2025,服務及銷售工作人員,C160000000,266,48741,75.1
891,2025,廚師(含廚房領班),C160000000,-,-,-
892,2025,旅館管家、舍監(含房務領班),C160000000,---,---,---
893,2025,商店銷售及展售人員(含門市店長),C160000000,---,---,---
894,2025,電話及網路行銷人員,C160000000,-,-,-
895,2025,建築物管理員、保全及警衛人員,C160000000,74,59032,94.9
896,2025,其他服務及銷售工作人員,C160000000,-,-,-
897,2025,技藝、機械設備操作及組裝人員,C160000000,33968,35389,45.9
898,2025,焊接及切割人員(含電焊工、氣焊工),C160000000,-,-,-
899,2025,金屬工具機設定及操作人員,C160000000,-,-,-
900,2025,產業用機器維修人員,C160000000,---,---,---
901,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C160000000,27987,35764,46.4
902,2025,電力、電子、資通訊設備裝修人員(含水電工),C160000000,---,---,---
903,2025,產品分級及檢查人員,C160000000,1102,31339,40.3
904,2025,生產機械設備操作人員、剪裁或裁縫人員,C160000000,2055,34648,45.1
905,2025,組裝(現場)人員,C160000000,1422,30909,39
906,2025,機車送件駕駛人員,C160000000,-,-,-
907,2025,小客、貨車駕駛人員,C160000000,998,35850,48.1
908,2025,大客、貨車駕駛人員,C160000000,---,---,---
909,2025,推土、吊車、起重機等移運設備操作人員,C160000000,---,---,---
910,2025,其他技藝、機械設備操作及組裝人員,C160000000,-,-,-
911,2025,基層技術工及勞力工,C160000000,1309,30474,39.1
912,2025,清潔及家事工作人員(含建築清潔工、房務人員),C160000000,---,---,---
913,2025,勞力工(含理貨員、行李搬運工),C160000000,1172,30442,39.1
914,2025,廢棄物收集工及回收資源分類工,C160000000,---,---,---
915,2025,廚房幫工(含速食烹調),C160000000,-,-,-
916,2025,抄表員及自動販賣機收款員,C160000000,-,-,-
917,2025,停車場管理工,C160000000,-,-,-
918,2025,主管及監督人員,C170000000,523,94533,166.7
919,2025,高階主管(總經理及總執行長),C170000000,---,---,---
920,2025,中階主管(經理),C170000000,192,107049,202.3
921,2025,監督人員(含現場及辦公室主任、科/股長),C170000000,290,80494,133.9
922,2025,專業人員,C170000000,2360,76213,121.1
923,2025,品管、工管及生管工程師,C170000000,799,77809,128.2
924,2025,土木及水利工程師,C170000000,27,67639,95.9
925,2025,環境工程師,C170000000,134,76695,120.4
926,2025,機械工程師(含造船、輪機、鑄造),C170000000,408,75980,123.1
927,2025,化學工程師,C170000000,392,75153,119.9
928,2025,地質、採礦、鑽探、冶金工程師,C170000000,-,-,-
929,2025,電機、電子工程師,C170000000,154,72047,111.3
930,2025,醫師,C170000000,-,-,-
931,2025,護理人員,C170000000,---,---,---
932,2025,獸醫師,C170000000,-,-,-
933,2025,藥事人員(含藥師),C170000000,-,-,-
934,2025,勞安及衛生管理人員(含工業安全管理師),C170000000,66,74366,112.4
935,2025,會(審)計師,C170000000,---,---,---
936,2025,財務及投資規劃分析人員,C170000000,-,-,-
937,2025,專案管理師(含經營管理顧問),C170000000,77,79621,116.3
938,2025,稽核人員,C170000000,---,---,---
939,2025,人力資源管理師,C170000000,70,68904,100.3
940,2025,廣告及行銷專業人員(含企劃),C170000000,---,---,---
941,2025,公關專業人員,C170000000,59,76122,124.6
942,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C170000000,70,77975,112.3
943,2025,律師,C170000000,-,-,-
944,2025,其他專業人員,C170000000,-,-,-
945,2025,技術員及助理專業人員,C170000000,5138,61232,102.6
946,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C170000000,---,---,---
947,2025,電機、電子技術員,C170000000,471,63016,98.4
948,2025,冷凍空調技術員,C170000000,-,-,-
949,2025,機械技術員(含造船、輪機、鑄造),C170000000,319,66748,110.4
950,2025,化工技術員,C170000000,2937,59792,102.8
951,2025,品管、工管及生管技術員,C170000000,487,60804,97.8
952,2025,製圖員,C170000000,---,---,---
953,2025,地質、採礦、鑽探、冶金技術員,C170000000,-,-,-
954,2025,環境工程技術員,C170000000,174,66117,105.1
955,2025,發電設備操作員,C170000000,-,-,-
956,2025,焚化爐、水處理及氣(液)體設備操作員,C170000000,170,66668,106.5
957,2025,化學加工設備控制員,C170000000,-,-,-
958,2025,石油及天然氣精煉設備操作員,C170000000,-,-,-
959,2025,船舶監管人員(含引水人員),C170000000,---,---,---
960,2025,勞安及衛生技術員,C170000000,426,64154,109.9
961,2025,其他醫療保健助理專業人員,C170000000,-,-,-
962,2025,會計人員,C170000000,-,-,-
963,2025,工商業銷售代表(含業務員),C170000000,54,56107,79.7
964,2025,採購員,C170000000,---,---,---
965,2025,報關員(含報驗、船務人員),C170000000,-,-,-
966,2025,專業秘書,C170000000,-,-,-
967,2025,法務人員,C170000000,-,-,-
968,2025,攝影師、攝影記者,C170000000,-,-,-
969,2025,資訊管理及維護技術員,C170000000,---,---,---
970,2025,其他技術員及助理專業人員,C170000000,-,-,-
971,2025,事務支援人員,C170000000,832,53434,84.4
972,2025,總務,C170000000,290,63849,97.4
973,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C170000000,206,47232,77
974,2025,接待員及服務台事務人員(含總機),C170000000,-,-,-
975,2025,醫院(診所)櫃台事務人員,C170000000,-,-,-
976,2025,會計助理、簿記、出納,C170000000,---,---,---
977,2025,存貨事務人員,C170000000,---,---,---
978,2025,生產及物料規劃事務人員,C170000000,---,---,---
979,2025,運輸事務人員(含稽查、調度、管理、航務),C170000000,-,-,-
980,2025,人事事務人員,C170000000,---,---,---
981,2025,其他事務支援人員,C170000000,-,-,-
982,2025,服務及銷售工作人員,C170000000,---,---,---
983,2025,廚師(含廚房領班),C170000000,-,-,-
984,2025,商店銷售及展售人員(含門市店長),C170000000,-,-,-
985,2025,收銀員及售票員,C170000000,-,-,-
986,2025,加油站服務員,C170000000,-,-,-
987,2025,建築物管理員、保全及警衛人員,C170000000,---,---,---
988,2025,救生員,C170000000,-,-,-
989,2025,其他服務及銷售工作人員,C170000000,-,-,-
990,2025,技藝、機械設備操作及組裝人員,C170000000,1683,55430,87.9
991,2025,園藝及農牧業生產人員,C170000000,---,---,---
992,2025,鋼筋彎紮、模板及混凝土有關工作人員,C170000000,---,---,---
993,2025,屋頂工作、地面牆面鋪設、泥作工作人員,C170000000,-,-,-
994,2025,管道裝設人員(含檢修),C170000000,---,---,---
995,2025,空調及冷凍機械裝修人員,C170000000,-,-,-
996,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C170000000,-,-,-
997,2025,焊接及切割人員(含電焊工、氣焊工),C170000000,-,-,-
998,2025,工具製造人員(含模具工、鉗工),C170000000,-,-,-
999,2025,金屬工具機設定及操作人員,C170000000,-,-,-
1000,2025,車輛維修人員(含自行車、機車、汽車、火車),C170000000,-,-,-
1001,2025,產業用機器維修人員,C170000000,-,-,-
1002,2025,美編、印刷及有關工作人員(含印刷前置、裝訂),C170000000,-,-,-
1003,2025,電力、電子、資通訊設備裝修人員(含水電工),C170000000,---,---,---
1004,2025,產品分級及檢查人員,C170000000,-,-,-
1005,2025,潛水人員,C170000000,-,-,-
1006,2025,生產機械設備操作人員、剪裁或裁縫人員,C170000000,---,---,---
1007,2025,組裝(現場)人員,C170000000,-,-,-
1008,2025,小客、貨車駕駛人員,C170000000,-,-,-
1009,2025,大客、貨車駕駛人員,C170000000,---,---,---
1010,2025,推土、吊車、起重機等移運設備操作人員,C170000000,---,---,---
1011,2025,船舶艙面水手及有關工作人員,C170000000,-,-,-
1012,2025,其他技藝、機械設備操作及組裝人員,C170000000,-,-,-
1013,2025,基層技術工及勞力工,C170000000,271,34164,50.7
1014,2025,清潔及家事工作人員(含建築清潔工、房務人員),C170000000,---,---,---
1015,2025,勞力工(含理貨員、行李搬運工),C170000000,260,34388,51.5
1016,2025,抄表員及自動販賣機收款員,C170000000,-,-,-
1017,2025,停車場管理工,C170000000,-,-,-
1018,2025,主管及監督人員,C180000000,5415,95258,167.5
1019,2025,高階主管(總經理及總執行長),C180000000,371,169179,308.5
1020,2025,中階主管(經理),C180000000,1805,109792,188.3
1021,2025,監督人員(含現場及辦公室主任、科/股長),C180000000,3239,78692,139.8
1022,2025,專業人員,C180000000,7649,67384,107.5
1023,2025,數理工程及地球科學研究人員,C180000000,-,-,-
1024,2025,生命科學及生物科技專業人員(含生態環境),C180000000,39,62878,117.1
1025,2025,農、林、漁、牧業專業人員,C180000000,---,---,---
1026,2025,品管、工管及生管工程師,C180000000,1943,67954,105.3
1027,2025,土木及水利工程師,C180000000,---,---,---
1028,2025,環境工程師,C180000000,209,66827,112.2
1029,2025,機械工程師(含造船、輪機、鑄造),C180000000,742,66976,108
1030,2025,化學工程師,C180000000,2260,68067,108
1031,2025,紡織工程師,C180000000,---,---,---
1032,2025,生物科學工程師,C180000000,-,-,-
1033,2025,電機、電子工程師,C180000000,582,63403,103.5
1034,2025,建築工程師(含建築師),C180000000,---,---,---
1035,2025,平面及多媒體設計師,C180000000,-,-,-
1036,2025,產品及服裝設計師(含工業設計),C180000000,106,63559,89.8
1037,2025,醫師,C180000000,---,---,---
1038,2025,護理人員,C180000000,---,---,---
1039,2025,獸醫師,C180000000,-,-,-
1040,2025,藥事人員(含藥師),C180000000,---,---,---
1041,2025,勞安及衛生管理人員(含工業安全管理師),C180000000,398,66633,106.7
1042,2025,會(審)計師,C180000000,---,---,---
1043,2025,風險控管人員,C180000000,-,-,-
1044,2025,財務及投資規劃分析人員,C180000000,34,73356,137.2
1045,2025,專案管理師(含經營管理顧問),C180000000,331,76929,128.3
1046,2025,稽核人員,C180000000,63,68917,117.8
1047,2025,人力資源管理師,C180000000,151,60665,98.1
1048,2025,廣告及行銷專業人員(含企劃),C180000000,194,68296,103
1049,2025,公關專業人員,C180000000,22,74960,126.7
1050,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C180000000,344,67252,110.7
1051,2025,律師,C180000000,---,---,---
1052,2025,專利工程師及公證人,C180000000,---,---,---
1053,2025,編輯、作家及有關撰稿人員,C180000000,-,-,-
1054,2025,翻譯人員,C180000000,-,-,-
1055,2025,其他專業人員,C180000000,-,-,-
1056,2025,技術員及助理專業人員,C180000000,17382,55126,91.3
1057,2025,物理、化學及地球科學技術員,C180000000,---,---,---
1058,2025,營建工程技術員(含建築、土木、景觀、測量、水利、消防),C180000000,79,61096,102.5
1059,2025,電機、電子技術員,C180000000,939,50754,82.5
1060,2025,冷凍空調技術員,C180000000,-,-,-
1061,2025,機械技術員(含造船、輪機、鑄造),C180000000,2234,59969,103.9
1062,2025,化工技術員,C180000000,6201,54976,94.5
1063,2025,品管、工管及生管技術員,C180000000,4096,54260,84.7
1064,2025,製圖員,C180000000,---,---,---
1065,2025,環境工程技術員,C180000000,340,55292,93.9
1066,2025,紡織技術員,C180000000,424,40380,54.1
1067,2025,發電設備操作員,C180000000,-,-,-
1068,2025,焚化爐、水處理及氣(液)體設備操作員,C180000000,509,53893,85
1069,2025,化學加工設備控制員,C180000000,-,-,-
1070,2025,農業技術及農業推廣人員,C180000000,---,---,---
1071,2025,勞安及衛生技術員,C180000000,321,52956,89.2
1072,2025,會計人員,C180000000,133,64727,115
1073,2025,統計及精算助理專業人員,C180000000,-,-,-
1074,2025,工商業銷售代表(含業務員),C180000000,1216,59412,95.8
1075,2025,採購員,C180000000,549,50279,83
1076,2025,報關員(含報驗、船務人員),C180000000,---,---,---
1077,2025,會議及活動規劃人員,C180000000,-,-,-
1078,2025,不動產經紀人(含房屋仲介),C180000000,---,---,---
1079,2025,專業秘書,C180000000,76,71897,122
1080,2025,法務人員,C180000000,---,---,---
1081,2025,資訊管理及維護技術員,C180000000,118,50154,90.3
1082,2025,其他技術員及助理專業人員,C180000000,-,-,-
1083,2025,事務支援人員,C180000000,4293,47377,74.7
1084,2025,總務,C180000000,713,50159,77.8
1085,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),C180000000,1590,47544,75.1
1086,2025,接待員及服務台事務人員(含總機),C180000000,---,---,---
1087,2025,電話及網路客服人員,C180000000,-,-,-
1088,2025,統計調查訪談人員,C180000000,-,-,-
1089,2025,醫院(診所)櫃台事務人員,C180000000,-,-,-
1090,2025,會計助理、簿記、出納,C180000000,643,44809,67.6
1091,2025,統計、財務、證券及保險事務人員,C180000000,---,---,---
1092,2025,存貨事務人員,C180000000,576,47725,77.1
1093,2025,生產及物料規劃事務人員,C180000000,506,47577,77.2
1094,2025,運輸事務人員(含稽查、調度、管理、航務),C180000000,-,-,-
1095,2025,人事事務人員,C180000000,186,44743,73.6
1096,2025,其他事務支援人員,C180000000,-,-,-
1097,2025,服務及銷售工作人員,C180000000,287,51840,86.1
1098,2025,廚師(含廚房領班),C180000000,---,---,---
1099,2025,旅館管家、舍監(含房務領班),C180000000,-,-,-
1100,2025,按摩師,C180000000,-,-,-
1101,2025,商店銷售及展售人員(含門市店長),C180000000,-,-,-
1102,2025,電話及網路行銷人員,C180000000,-,-,-
1103,2025,建築物管理員、保全及警衛人員,C180000000,277,52451,87.2
1104,2025,其他服務及銷售工作人員,C180000000,-,-,-
1105,2025,技藝、機械設備操作及組裝人員,C180000000,28174,47356,77.3
1106,2025,園藝及農牧業生產人員,C180000000,-,-,-
1107,2025,管道裝設人員(含檢修),C180000000,---,---,---
1108,2025,空調及冷凍機械裝修人員,C180000000,-,-,-
1109,2025,油漆、噴漆人員(含汽車鍍膜、裱糊工),C180000000,-,-,-
1110,2025,焊接及切割人員(含電焊工、氣焊工),C180000000,---,---,---
1111,2025,工具製造人員(含模具工、鉗工),C180000000,---,---,---
1112,2025,金屬工具機設定及操作人員,C180000000,-,-,-
1113,2025,車輛維修人員(含自行車、機車、汽車、火車),C180000000,-,-,-
1114,2025,航空器維修人員,C180000000,-,-,-
1115,2025,產業用機器維修人員,C180000000,1044,49761,74.9
1116,2025,電力、電子、資通訊設備裝修人員(含水電工),C180000000,402,51096,76
1117,2025,產品分級及檢查人員,C180000000,534,35964,58.9
1118,2025,生產機械設備操作人員、剪裁或裁縫人員,C180000000,19323,44971,75.6
1119,2025,洗衣(含鞋包)、熨燙工,C180000000,-,-,-
1120,2025,組裝(現場)人員,C180000000,5761,55332,85.7
1121,2025,小客、貨車駕駛人員,C180000000,281,51740,73.7
1122,2025,大客、貨車駕駛人員,C180000000,448,51565,70.3
1123,2025,推土、吊車、起重機等移運設備操作人員,C180000000,---,---,---
1124,2025,船舶艙面水手及有關工作人員,C180000000,-,-,-
1125,2025,其他技藝、機械設備操作及組裝人員,C180000000,-,-,-
1126,2025,基層技術工及勞力工,C180000000,1759,31868,45.4
1127,2025,清潔及家事工作人員(含建築清潔工、房務人員),C180000000,---,---,---
1128,2025,勞力工(含理貨員、行李搬運工),C180000000,1694,31936,45.5
1129,2025,廚房幫工(含速食烹調),C180000000,-,-,-
1130,2025,抄表員及自動販賣機收款員,C180000000,-,-,-
1131,2025,停車場管理工,C180000000,-,-,-
1132,2025,主管及監督人員,C190000000,8125,88011,140.6
1133,2025,高階主管(總經理及總執行長),C190000000,857,170258,305.7
1134,2025,中階主管(經理),C190000000,2524,108071,170.1
1135,2025,監督人員(含現場及辦公室主任、科/股長),C190000000,4744,62481,95.8
1136,2025,專業人員,C190000000,4892,58548,89.8
1137,2025,生命科學及生物科技專業人員(含生態環境),C190000000,---,---,---
1138,2025,農、林、漁、牧業專業人員,C190000000,-,-,-
1139,2025,品管、工管及生管工程師,C190000000,1263,54144,83
1140,2025,土木及水利工程師,C190000000,-,-,-
1141,2025,環境工程師,C190000000,61,55097,89.5
1142,2025,冷凍空調工程師,C190000000,-,-,-
1143,2025,機械工程師(含造船、輪機、鑄造),C190000000,97,61425,92.2
1144,2025,食品工程師,C190000000,-,-,-
1145,2025,化學工程師,C190000000,1804,63988,101
1146,2025,紡織工程師,C190000000,-,-,-
1147,2025,醫療器材、醫學工程師,C190000000,-,-,-
1148,2025,生物科學工程師,C190000000,-,-,-
1149,2025,光學工程師,C190000000,-,-,-
1150,2025,電機、電子工程師,C190000000,169,54367,84.9
1151,2025,平面及多媒體設計師,C190000000,---,---,---
1152,2025,產品及服裝設計師(含工業設計),C190000000,---,---,---
1153,2025,護理人員,C190000000,---,---,---
1154,2025,藥事人員(含藥師),C190000000,---,---,---
1155,2025,勞安及衛生管理人員(含工業安全管理師),C190000000,218,55284,85.3
1156,2025,營養師,C190000000,-,-,-
1157,2025,會(審)計師,C190000000,-,-,-
1158,2025,風險控管人員,C190000000,-,-,-
1159,2025,財務及投資規劃分析人員,C190000000,-,-,-
1160,2025,專案管理師(含經營管理顧問),C190000000,231,66618,101.8
1161,2025,稽核人員,C190000000,---,---,---
1162,2025,人力資源管理師,C190000000,175,53404,78.7
1163,2025,廣告及行銷專業人員(含企劃),C190000000,481,50587,72.2
1164,2025,公關專業人員,C190000000,-,-,-
1165,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),C190000000,170,63695,99.5
1166,2025,律師,C190000000,-,-,-
1167,2025,專利工程師及公證人,C190000000,---,---,---
1168,2025,編輯、作家及有關撰稿人員,C190000000,-,-,-
1169,2025,翻譯人員,C190000000,---,---,---
1170,2025,其他專業人員,C190000000,-,-,-
1171,2025,技術員及助理專業人員,C190000000,12184,45954,68.8
1172,2025,物理、化學及地球科學技術員,C190000000,-,-,-
1173,2025,電機、電子技術員,C190000000,286,41403,56.4
1174,2025,冷凍空調技術員,C190000000,-,-,-
1175,2025,機械技術員(含造船、輪機、鑄造),C190000000,---,---,---
1176,2025,食品技術員,C190000000,-,-,-
1177,2025,化工技術員,C190000000,4647,44878,67.5
