序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
188,2025,傳統醫學技術員,Q860000000,---,---,---
189,2025,牙醫助理,Q860000000,8347,32466,40.6
190,2025,病歷管理人員,Q860000000,3393,35241,49.9
191,2025,配鏡、驗光技術員,Q860000000,788,36023,47.8
192,2025,物理、職能(復健)治療技術員,Q860000000,1659,39192,54.3
193,2025,勞安及衛生技術員,Q860000000,---,---,---
194,2025,其他醫療保健助理專業人員,Q860000000,11726,35192,45.5
195,2025,會計人員,Q860000000,145,48802,67.5
196,2025,統計及精算助理專業人員,Q860000000,-,-,-
197,2025,工商業銷售代表(含業務員),Q860000000,240,53819,64.2
198,2025,採購員,Q860000000,930,40107,60.2
199,2025,會議及活動規劃人員,Q860000000,-,-,-
200,2025,專業秘書,Q860000000,794,45360,66.2
201,2025,法務人員,Q860000000,136,49001,69
202,2025,社會工作助理人員,Q860000000,757,35837,50
203,2025,運動、健身及休閒娛樂指導員,Q860000000,---,---,---
204,2025,攝影師、攝影記者,Q860000000,-,-,-
205,2025,資訊管理及維護技術員,Q860000000,1289,43654,62.4
206,2025,廣播及視聽技術員(含放映員),Q860000000,-,-,-
207,2025,電信技術員,Q860000000,-,-,-
208,2025,其他技術員及助理專業人員,Q860000000,-,-,-
209,2025,事務支援人員,Q860000000,40952,35420,49.5
210,2025,總務,Q860000000,3009,38183,53.7
211,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),Q860000000,15495,37029,52.7
212,2025,銀行、郵局櫃台事務人員,Q860000000,-,-,-
213,2025,收帳、收費人員(含帳款催收),Q860000000,---,---,---
214,2025,接待員及服務台事務人員(含總機),Q860000000,2416,33318,46.9
215,2025,電話及網路客服人員,Q860000000,302,34584,50.3
216,2025,統計調查訪談人員,Q860000000,-,-,-
217,2025,醫院(診所)櫃台事務人員,Q860000000,15197,33134,45.1
218,2025,會計助理、簿記、出納,Q860000000,2709,37382,50.4
219,2025,統計、財務、證券及保險事務人員,Q860000000,-,-,-
220,2025,存貨事務人員,Q860000000,639,34702,49
221,2025,生產及物料規劃事務人員,Q860000000,-,-,-
222,2025,運輸事務人員(含稽查、調度、管理、航務),Q860000000,-,-,-
223,2025,人事事務人員,Q860000000,1164,36915,51.2
224,2025,郵件處理及投遞人員,Q860000000,-,-,-
225,2025,其他事務支援人員,Q860000000,-,-,-
226,2025,服務及銷售工作人員,Q860000000,7349,36387,49.3
227,2025,廚師(含廚房領班),Q860000000,660,40080,59
228,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),Q860000000,318,34319,47.8
229,2025,美髮、美容及造型設計人員,Q860000000,154,40153,42.1
230,2025,旅館管家、舍監(含房務領班),Q860000000,-,-,-
231,2025,按摩師,Q860000000,-,-,-
232,2025,商店銷售及展售人員(含門市店長),Q860000000,-,-,-
233,2025,收銀員及售票員,Q860000000,-,-,-
234,2025,電話及網路行銷人員,Q860000000,-,-,-
235,2025,兒童照顧人員(含保母),Q860000000,364,35969,50.6
236,2025,健康照顧人員(含看護、月子照護),Q860000000,5362,35689,47
237,2025,建築物管理員、保全及警衛人員,Q860000000,491,39519,63
238,2025,其他服務及銷售工作人員,Q860000000,-,-,-
239,2025,技藝、機械設備操作及組裝人員,Q860000000,3671,39256,58.6
240,2025,園藝及農牧業生產人員,Q860000000,---,---,---
241,2025,營建木作人員,Q860000000,---,---,---
242,2025,其他營建構造人員(含鷹架工、鋁門窗及廣告招牌製作安裝),Q860000000,-,-,-
243,2025,管道裝設人員(含檢修),Q860000000,-,-,-
244,2025,空調及冷凍機械裝修人員,Q860000000,174,43510,63.5
245,2025,精密儀器製造及修理人員,Q860000000,130,43636,71.4
246,2025,電力、電子、資通訊設備裝修人員(含水電工),Q860000000,1419,42139,63.5
247,2025,產品分級及檢查人員,Q860000000,-,-,-
248,2025,木材處理、家具木工及有關工作人員,Q860000000,-,-,-
249,2025,消毒及除蟲有關工作人員,Q860000000,---,---,---
250,2025,生產機械設備操作人員、剪裁或裁縫人員,Q860000000,---,---,---
251,2025,洗衣(含鞋包)、熨燙工,Q860000000,166,35132,52.7
252,2025,機車送件駕駛人員,Q860000000,-,-,-
253,2025,小客、貨車駕駛人員,Q860000000,1257,34251,48.9
254,2025,大客、貨車駕駛人員,Q860000000,453,42288,63.4
255,2025,其他技藝、機械設備操作及組裝人員,Q860000000,-,-,-
256,2025,基層技術工及勞力工,Q860000000,9441,32720,46.8
257,2025,清潔及家事工作人員(含建築清潔工、房務人員),Q860000000,4283,32262,44.4
258,2025,勞力工(含理貨員、行李搬運工),Q860000000,3279,33687,49
259,2025,廢棄物收集工及回收資源分類工,Q860000000,34,34147,53.7
260,2025,廚房幫工(含速食烹調),Q860000000,1845,32038,48.4
261,2025,抄表員及自動販賣機收款員,Q860000000,-,-,-
262,2025,停車場管理工,Q860000000,-,-,-
263,2025,主管及監督人員,Q878800000,5043,53296,71.8
264,2025,高階主管(總經理及總執行長),Q878800000,---,---,---
265,2025,中階主管(經理),Q878800000,615,68113,94.3
266,2025,監督人員(含現場及辦公室主任、科/股長),Q878800000,4254,49231,65.6
267,2025,專業人員,Q878800000,11625,43094,59.9
268,2025,醫師,Q878800000,---,---,---
269,2025,護理人員,Q878800000,8869,41871,58.6
270,2025,藥事人員(含藥師),Q878800000,---,---,---
271,2025,物理治療師,Q878800000,---,---,---
272,2025,營養師,Q878800000,---,---,---
273,2025,聽力及語言治療師,Q878800000,-,-,-
274,2025,職能治療師,Q878800000,---,---,---
275,2025,其他醫療保健專業人員,Q878800000,-,-,-
276,2025,專案管理師(含經營管理顧問),Q878800000,-,-,-
277,2025,廣告及行銷專業人員(含企劃),Q878800000,---,---,---
278,2025,公關專業人員,Q878800000,---,---,---
279,2025,資訊及通訊專業人員(含系統分析、程式設計、資料庫及網路專業人員),Q878800000,---,---,---
280,2025,社工師、心理專業人員,Q878800000,1954,46406,63.1
281,2025,技術員及助理專業人員,Q878800000,3521,37724,49.9
282,2025,電機、電子技術員,Q878800000,-,-,-
283,2025,醫學及病理檢驗人員,Q878800000,-,-,-
284,2025,義肢、義齒等人體輔具技術員,Q878800000,-,-,-
285,2025,物理、職能(復健)治療技術員,Q878800000,---,---,---
286,2025,勞安及衛生技術員,Q878800000,-,-,-
287,2025,其他醫療保健助理專業人員,Q878800000,---,---,---
288,2025,會計人員,Q878800000,---,---,---
289,2025,採購員,Q878800000,---,---,---
290,2025,職業介紹人及承包人,Q878800000,-,-,-
291,2025,專業秘書,Q878800000,---,---,---
292,2025,法務人員,Q878800000,-,-,-
293,2025,社會工作助理人員,Q878800000,2472,37807,50.7
294,2025,資訊管理及維護技術員,Q878800000,---,---,---
295,2025,事務支援人員,Q878800000,4940,37238,49.6
296,2025,總務,Q878800000,---,---,---
297,2025,辦公室綜合事務人員(含資料登錄、一般事務秘書),Q878800000,1810,39007,54
298,2025,接待員及服務台事務人員(含總機),Q878800000,---,---,---
299,2025,電話及網路客服人員,Q878800000,-,-,-
300,2025,會計助理、簿記、出納,Q878800000,1536,36728,46.9
301,2025,人事事務人員,Q878800000,612,38372,51.9
302,2025,服務及銷售工作人員,Q878800000,64359,34140,44.3
303,2025,廚師(含廚房領班),Q878800000,---,---,---
304,2025,餐飲服務人員(含餐飲領班、餐食櫃台工作),Q878800000,-,-,-
305,2025,美髮、美容及造型設計人員,Q878800000,-,-,-
306,2025,兒童照顧人員(含保母),Q878800000,12887,34039,43.3
307,2025,健康照顧人員(含看護、月子照護),Q878800000,50115,34102,44.5
308,2025,建築物管理員、保全及警衛人員,Q878800000,---,---,---
309,2025,技藝、機械設備操作及組裝人員,Q878800000,918,32822,44.5
310,2025,園藝及農牧業生產人員,Q878800000,-,-,-
311,2025,電力、電子、資通訊設備裝修人員(含水電工),Q878800000,---,---,---
312,2025,食品製造及處理人員(含酒類、飲料、製糖、菸葉),Q878800000,-,-,-
313,2025,生產機械設備操作人員、剪裁或裁縫人員,Q878800000,---,---,---
314,2025,洗衣(含鞋包)、熨燙工,Q878800000,---,---,---
315,2025,小客、貨車駕駛人員,Q878800000,763,32556,43.8
316,2025,大客、貨車駕駛人員,Q878800000,-,-,-
317,2025,基層技術工及勞力工,Q878800000,2593,30330,39.8
318,2025,清潔及家事工作人員(含建築清潔工、房務人員),Q878800000,925,30796,41.7
319,2025,勞力工(含理貨員、行李搬運工),Q878800000,---,---,---
320,2025,廚房幫工(含速食烹調),Q878800000,1583,29903,38.4
