序號,年度,職類別,行業別,7月底受僱員工人數,7月經常性薪資（金額元）,113年1月至113年12月全年薪資所得（金額萬元）
458,2025,產品分級及檢查人員,E383000000,---,---,---
459,2025,消毒及除蟲有關工作人員,E383000000,-,-,-
460,2025,生產機械設備操作人員、剪裁或裁縫人員,E383000000,439,36655,48.2
461,2025,組裝(現場)人員,E383000000,-,-,-
462,2025,小客、貨車駕駛人員,E383000000,---,---,---
463,2025,大客、貨車駕駛人員,E383000000,589,43686,59.2
464,2025,推土、吊車、起重機等移運設備操作人員,E383000000,512,41149,51.7
465,2025,其他技藝、機械設備操作及組裝人員,E383000000,-,-,-
466,2025,基層技術工及勞力工,E383000000,4337,32522,41.1
467,2025,清潔及家事工作人員(含建築清潔工、房務人員),E383000000,---,---,---
468,2025,勞力工(含理貨員、行李搬運工),E383000000,1036,32834,41.7
469,2025,廢棄物收集工及回收資源分類工,E383000000,3283,32441,41
470,2025,抄表員及自動販賣機收款員,E383000000,-,-,-
471,2025,停車場管理工,E383000000,-,-,-
